ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
2,XAUUSD,buy,low,2626.90670,2600.63763,2023-11-01T08:30:00.000Z,2023-11-01T12:30:00.000Z,2600.63763,2705.71390,0.19,-499.11,240,-262.69,1.00
3,XAUUSD,buy,low,2598.01453,2572.03438,2023-11-01T19:50:00.000Z,2023-11-01T21:10:00.000Z,2572.03438,2675.95496,0.18,-467.64,80,-259.80,1.00
1,XAUUSD,sell,low,2623.53001,2649.76531,2023-11-01T06:40:00.000Z,2023-11-06T21:50:00.000Z,2649.76531,2544.82411,0.19,-498.47,8110,-262.35,1.00
4,XAUUSD,buy,low,2579.45803,2656.84177,2023-11-01T21:15:00.000Z,2023-11-06T23:30:00.000Z,2553.66345,2656.84177,0.18,1392.91,7335,773.84,3.00
6,XAUUSD,sell,low,2655.10839,2681.65947,2023-11-07T09:20:00.000Z,2023-11-08T00:00:00.000Z,2681.65947,2575.45514,0.19,-504.47,880,-265.51,1.00
7,XAUUSD,sell,low,2677.54138,2704.31679,2023-11-08T07:15:00.000Z,2023-11-08T09:20:00.000Z,2704.31679,2597.21514,0.18,-481.96,125,-267.75,1.00
8,XAUUSD,sell,low,2702.31592,2729.33908,2023-11-08T09:35:00.000Z,2023-11-08T19:05:00.000Z,2729.33908,2621.24644,0.17,-459.39,570,-270.23,1.00
5,XAUUSD,buy,low,2655.72243,2735.39411,2023-11-07T08:35:00.000Z,2023-11-08T19:15:00.000Z,2629.16521,2735.39411,0.19,1513.76,2080,796.72,3.00
9,XAUUSD,sell,low,2732.01379,2759.33392,2023-11-08T20:30:00.000Z,2023-11-08T22:25:00.000Z,2759.33392,2650.05337,0.18,-491.76,115,-273.20,1.00
11,XAUUSD,sell,low,2757.71864,2785.29582,2023-11-08T22:30:00.000Z,2023-11-09T04:55:00.000Z,2785.29582,2674.98708,0.17,-468.81,385,-275.77,1.00
12,XAUUSD,sell,low,2762.28548,2789.90834,2023-11-09T06:45:00.000Z,2023-11-09T15:55:00.000Z,2789.90834,2679.41692,0.16,-441.97,550,-276.23,1.00
13,XAUUSD,sell,low,2773.40499,2801.13904,2023-11-09T20:05:00.000Z,2023-11-10T06:40:00.000Z,2801.13904,2690.20284,0.15,-416.01,635,-277.34,1.00
10,XAUUSD,buy,low,2735.58243,2817.64990,2023-11-08T20:50:00.000Z,2023-11-10T12:45:00.000Z,2708.22661,2817.64990,0.18,1477.21,2395,820.67,3.00
14,XAUUSD,buy,low,2825.16728,2796.91560,2023-11-10T20:20:00.000Z,2023-11-11T16:10:00.000Z,2796.91560,2909.92229,0.17,-480.28,1190,-282.52,1.00
15,XAUUSD,sell,low,2802.53088,2830.55619,2023-11-11T09:25:00.000Z,2023-11-11T23:10:00.000Z,2830.55619,2718.45495,0.17,-476.43,825,-280.25,1.00
17,XAUUSD,sell,low,2869.06878,2897.75947,2023-11-12T08:15:00.000Z,2023-11-12T12:35:00.000Z,2897.75947,2782.99672,0.15,-430.36,260,-286.91,1.00
16,XAUUSD,buy,low,2843.67647,2815.23970,2023-11-12T01:30:00.000Z,2023-11-15T01:40:00.000Z,2815.23970,2928.98676,0.15,-426.55,4330,-284.37,1.00
18,XAUUSD,sell,low,2890.98848,2804.25882,2023-11-12T12:40:00.000Z,2023-11-15T07:10:00.000Z,2919.89836,2804.25882,0.14,1214.22,3990,867.30,3.00
19,XAUUSD,buy,low,2832.52513,2804.19988,2023-11-15T03:35:00.000Z,2023-11-15T07:10:00.000Z,2804.19988,2917.50088,0.14,-396.55,215,-283.25,1.00
20,XAUUSD,buy,low,2802.69169,2774.66477,2023-11-15T07:30:00.000Z,2023-11-15T09:25:00.000Z,2774.66477,2886.77244,0.15,-420.40,115,-280.27,1.00
22,XAUUSD,buy,low,2796.33138,2768.36807,2023-11-15T19:35:00.000Z,2023-11-15T22:40:00.000Z,2768.36807,2880.22132,0.15,-419.45,185,-279.63,1.00
23,XAUUSD,buy,low,2772.60373,2744.87769,2023-11-15T23:00:00.000Z,2023-11-16T05:00:00.000Z,2744.87769,2855.78184,0.14,-388.16,360,-277.26,1.00
24,XAUUSD,buy,low,2747.69887,2720.22188,2023-11-16T05:05:00.000Z,2023-11-16T13:55:00.000Z,2720.22188,2830.12984,0.14,-384.68,530,-274.77,1.00
