ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
1,XAUUSD,buy,low,2647.06357,2620.59294,2024-03-21T00:05:00.000Z,2024-03-21T05:15:00.000Z,2620.59294,2700.00485,0.19,-502.94,310,-264.71,1.00
3,XAUUSD,buy,low,2628.28511,2602.00226,2024-03-21T05:30:00.000Z,2024-03-21T07:25:00.000Z,2602.00226,2680.85081,0.18,-473.09,115,-262.83,1.00
2,XAUUSD,sell,low,2635.27512,2582.56961,2024-03-21T01:00:00.000Z,2024-03-21T10:05:00.000Z,2661.62787,2582.56961,0.19,1001.40,545,527.06,2.00
4,XAUUSD,buy,low,2602.65184,2576.62532,2024-03-21T07:45:00.000Z,2024-03-21T10:25:00.000Z,2576.62532,2654.70487,0.17,-442.45,160,-260.27,1.00
5,XAUUSD,sell,low,2583.26940,2609.10210,2024-03-21T10:10:00.000Z,2024-03-21T22:25:00.000Z,2609.10210,2531.60402,0.19,-490.82,735,-258.33,1.00
7,XAUUSD,sell,low,2604.25130,2630.29382,2024-03-21T22:30:00.000Z,2024-03-22T09:25:00.000Z,2630.29382,2552.16628,0.17,-442.72,655,-260.43,1.00
6,XAUUSD,buy,low,2582.82499,2634.48149,2024-03-21T10:30:00.000Z,2024-03-22T09:55:00.000Z,2556.99674,2634.48149,0.19,981.47,1405,516.56,2.00
8,XAUUSD,sell,low,2628.44379,2654.72823,2024-03-22T09:30:00.000Z,2024-03-22T12:15:00.000Z,2654.72823,2575.87492,0.16,-420.55,165,-262.84,1.00
10,XAUUSD,sell,low,2651.48512,2677.99997,2024-03-22T12:20:00.000Z,2024-03-22T15:45:00.000Z,2677.99997,2598.45542,0.17,-450.75,205,-265.15,1.00
9,XAUUSD,buy,low,2635.00897,2687.70915,2024-03-22T10:05:00.000Z,2024-03-22T18:25:00.000Z,2608.65888,2687.70915,0.18,948.60,500,527.00,2.00
11,XAUUSD,sell,low,2674.07811,2700.81889,2024-03-22T15:50:00.000Z,2024-03-22T19:20:00.000Z,2700.81889,2620.59655,0.16,-427.85,210,-267.41,1.00
13,XAUUSD,sell,low,2696.98094,2723.95075,2024-03-22T19:30:00.000Z,2024-03-23T00:25:00.000Z,2723.95075,2643.04132,0.17,-458.49,295,-269.70,1.00
12,XAUUSD,buy,low,2687.54426,2741.29515,2024-03-22T18:35:00.000Z,2024-03-23T04:10:00.000Z,2660.66882,2741.29515,0.18,967.52,575,537.51,2.00
14,XAUUSD,sell,low,2721.82119,2749.03941,2024-03-23T00:30:00.000Z,2024-03-23T04:20:00.000Z,2749.03941,2667.38477,0.16,-435.49,230,-272.18,1.00
16,XAUUSD,sell,low,2743.63340,2771.06973,2024-03-23T04:40:00.000Z,2024-03-23T19:30:00.000Z,2771.06973,2688.76073,0.17,-466.42,890,-274.36,1.00
