ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
1,XAUUSD,buy,low,2646.78389,2620.31605,2024-03-21T00:05:00.000Z,2024-03-21T10:30:00.000Z,2620.31605,2699.71957,0.19,-502.89,625,-264.68,1.00
2,XAUUSD,sell,low,2641.87221,2668.29093,2024-03-21T01:00:00.000Z,2024-03-22T21:55:00.000Z,2668.29093,2589.03476,0.19,-501.96,2695,-264.19,1.00
3,XAUUSD,buy,low,2622.22554,2674.67005,2024-03-21T11:05:00.000Z,2024-03-23T10:15:00.000Z,2596.00328,2674.67005,0.18,944.00,2830,524.45,2.00
5,XAUUSD,buy,low,2672.76112,2646.03351,2024-03-23T10:20:00.000Z,2024-03-23T14:50:00.000Z,2646.03351,2726.21635,0.19,-507.82,270,-267.28,1.00
4,XAUUSD,sell,low,2663.80724,2690.44531,2024-03-22T22:00:00.000Z,2024-03-24T05:30:00.000Z,2690.44531,2610.53109,0.17,-452.85,1890,-266.38,1.00
6,XAUUSD,buy,low,2644.13013,2697.01273,2024-03-23T14:55:00.000Z,2024-03-24T09:15:00.000Z,2617.68883,2697.01273,0.18,951.89,1100,528.83,2.00
7,XAUUSD,sell,low,2686.26497,2632.53967,2024-03-24T05:35:00.000Z,2024-03-25T08:00:00.000Z,2713.12762,2632.53967,0.17,913.33,1585,537.25,2.00
9,XAUUSD,sell,low,2630.38524,2656.68910,2024-03-25T08:05:00.000Z,2024-03-25T10:00:00.000Z,2656.68910,2577.77754,0.21,-552.38,115,-263.04,1.00
10,XAUUSD,sell,low,2660.44543,2687.04988,2024-03-25T10:05:00.000Z,2024-03-25T14:20:00.000Z,2687.04988,2607.23652,0.19,-505.48,255,-266.04,1.00
8,XAUUSD,buy,low,2649.53738,2702.52812,2024-03-24T17:00:00.000Z,2024-03-25T15:30:00.000Z,2623.04200,2702.52812,0.19,1006.82,1350,529.91,2.00
12,XAUUSD,buy,low,2697.94663,2670.96717,2024-03-25T15:35:00.000Z,2024-03-25T23:45:00.000Z,2670.96717,2751.90556,0.20,-539.59,490,-269.79,1.00
13,XAUUSD,buy,low,2673.93568,2647.19632,2024-03-25T23:55:00.000Z,2024-03-26T02:05:00.000Z,2647.19632,2727.41439,0.19,-508.05,130,-267.39,1.00
11,XAUUSD,sell,low,2690.98730,2637.16755,2024-03-25T15:00:00.000Z,2024-03-26T03:05:00.000Z,2717.89717,2637.16755,0.18,968.76,725,538.20,2.00
15,XAUUSD,sell,low,2641.58508,2668.00094,2024-03-26T03:15:00.000Z,2024-03-26T08:15:00.000Z,2668.00094,2588.75338,0.20,-528.32,300,-264.16,1.00
16,XAUUSD,sell,low,2665.13294,2691.78427,2024-03-26T08:30:00.000Z,2024-03-26T10:20:00.000Z,2691.78427,2611.83028,0.19,-506.38,110,-266.51,1.00
14,XAUUSD,buy,low,2641.07323,2693.89470,2024-03-26T03:00:00.000Z,2024-03-26T10:25:00.000Z,2614.66250,2693.89470,0.18,950.79,445,528.21,2.00
18,XAUUSD,sell,low,2681.29499,2708.10794,2024-03-26T11:30:00.000Z,2024-03-26T14:55:00.000Z,2708.10794,2627.66909,0.20,-536.26,205,-268.13,1.00
19,XAUUSD,sell,low,2712.96436,2740.09400,2024-03-26T15:45:00.000Z,2024-03-27T13:50:00.000Z,2740.09400,2658.70507,0.19,-515.46,1325,-271.30,1.00
17,XAUUSD,buy,low,2692.27808,2746.12364,2024-03-26T10:30:00.000Z,2024-03-27T17:05:00.000Z,2665.35530,2746.12364,0.20,1076.91,1835,538.46,2.00
21,XAUUSD,buy,low,2745.98773,2718.52786,2024-03-27T17:10:00.000Z,2024-03-27T18:55:00.000Z,2718.52786,2800.90749,0.19,-521.74,105,-274.60,1.00
