ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
1,XAUUSD,buy,low,2646.23370,2619.77136,2024-03-21T00:05:00.000Z,2024-03-21T22:45:00.000Z,2619.77136,2699.15837,0.19,-502.78,1360,-264.62,1.00
3,XAUUSD,buy,low,2624.20329,2597.96126,2024-03-21T22:50:00.000Z,2024-03-22T02:25:00.000Z,2597.96126,2676.68736,0.18,-472.36,215,-262.42,1.00
2,XAUUSD,sell,low,2647.69581,2594.74189,2024-03-21T01:00:00.000Z,2024-03-22T02:55:00.000Z,2674.17277,2594.74189,0.19,1006.12,1555,529.54,2.00
5,XAUUSD,sell,low,2596.53510,2622.50045,2024-03-22T03:10:00.000Z,2024-03-22T07:15:00.000Z,2622.50045,2544.60439,0.19,-493.34,245,-259.65,1.00
4,XAUUSD,buy,low,2600.29425,2652.30013,2024-03-22T02:30:00.000Z,2024-03-22T13:20:00.000Z,2574.29130,2652.30013,0.17,884.10,650,520.06,2.00
6,XAUUSD,sell,low,2623.85533,2650.09388,2024-03-22T07:20:00.000Z,2024-03-22T13:20:00.000Z,2650.09388,2571.37822,0.18,-472.29,360,-262.39,1.00
7,XAUUSD,buy,low,2645.12554,2618.67429,2024-03-22T13:25:00.000Z,2024-03-22T20:20:00.000Z,2618.67429,2698.02805,0.19,-502.57,415,-264.51,1.00
9,XAUUSD,buy,low,2618.24922,2670.61421,2024-03-23T00:55:00.000Z,2024-03-24T00:40:00.000Z,2592.06673,2670.61421,0.18,942.57,1425,523.65,2.00
8,XAUUSD,sell,low,2648.85496,2675.34351,2024-03-22T14:30:00.000Z,2024-03-24T00:45:00.000Z,2675.34351,2595.87786,0.19,-503.28,2055,-264.89,1.00
10,XAUUSD,sell,low,2670.41537,2697.11952,2024-03-24T00:50:00.000Z,2024-03-24T07:05:00.000Z,2697.11952,2617.00706,0.19,-507.38,375,-267.04,1.00
12,XAUUSD,sell,low,2693.36015,2720.29375,2024-03-24T07:30:00.000Z,2024-03-24T19:10:00.000Z,2720.29375,2639.49295,0.17,-457.87,700,-269.34,1.00
11,XAUUSD,buy,low,2673.67468,2727.14817,2024-03-24T01:00:00.000Z,2024-03-24T23:15:00.000Z,2646.93793,2727.14817,0.18,962.52,1335,534.73,2.00
14,XAUUSD,buy,low,2728.25930,2700.97671,2024-03-24T23:20:00.000Z,2024-03-25T10:40:00.000Z,2700.97671,2782.82449,0.18,-491.09,680,-272.83,1.00
15,XAUUSD,buy,low,2701.88687,2674.86800,2024-03-25T10:50:00.000Z,2024-03-25T19:20:00.000Z,2674.86800,2755.92460,0.17,-459.32,510,-270.19,1.00
16,XAUUSD,buy,low,2677.34353,2730.89040,2024-03-25T19:30:00.000Z,2024-03-26T07:10:00.000Z,2650.57010,2730.89040,0.17,910.30,700,535.47,2.00
13,XAUUSD,sell,low,2716.43024,2743.59455,2024-03-24T19:15:00.000Z,2024-03-26T08:00:00.000Z,2743.59455,2662.10164,0.16,-434.63,2205,-271.64,1.00
18,XAUUSD,sell,low,2743.29604,2770.72900,2024-03-26T08:15:00.000Z,2024-03-26T16:20:00.000Z,2770.72900,2688.43012,0.17,-466.36,485,-274.33,1.00
17,XAUUSD,buy,low,2728.21067,2782.77489,2024-03-26T07:20:00.000Z,2024-03-26T16:40:00.000Z,2700.92857,2782.77489,0.18,982.16,560,545.64,2.00
20,XAUUSD,sell,low,2781.07197,2808.88269,2024-03-26T16:50:00.000Z,2024-03-27T01:35:00.000Z,2808.88269,2725.45053,0.18,-500.59,525,-278.11,1.00
19,XAUUSD,buy,low,2781.65901,2753.84242,2024-03-26T16:45:00.000Z,2024-03-27T10:50:00.000Z,2753.84242,2837.29219,0.18,-500.70,1085,-278.17,1.00
21,XAUUSD,sell,low,2804.08816,2748.00640,2024-03-27T01:55:00.000Z,2024-03-27T11:30:00.000Z,2832.12904,2748.00640,0.17,953.39,575,560.82,2.00
23,XAUUSD,sell,low,2742.94169,2770.37111,2024-03-27T11:35:00.000Z,2024-03-27T13:10:00.000Z,2770.37111,2688.08286,0.18,-493.73,95,-274.29,1.00
22,XAUUSD,buy,low,2761.48754,2733.87267,2024-03-27T11:05:00.000Z,2024-03-27T20:40:00.000Z,2733.87267,2816.71729,0.16,-441.84,575,-276.15,1.00
24,XAUUSD,sell,low,2766.27825,2710.95269,2024-03-27T13:15:00.000Z,2024-03-28T00:00:00.000Z,2793.94103,2710.95269,0.17,940.53,645,553.26,2.00
