ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
1,XAUUSD,buy,low,4111.02000,4069.90980,2025-10-22T21:00:00.000Z,2025-10-22T23:20:00.000Z,4069.90980,4234.35060,0.12,-493.32,140,-411.10,1.00
2,XAUUSD,sell,low,4087.82000,4128.69820,2025-10-22T22:15:00.000Z,2025-10-23T05:10:00.000Z,4128.69820,3965.18540,0.12,-490.54,415,-408.78,1.00
4,XAUUSD,buy,low,4139.94000,4098.54060,2025-10-23T12:15:00.000Z,2025-10-24T05:00:00.000Z,4098.54060,4264.13820,0.11,-455.39,1005,-413.99,1.00
5,XAUUSD,buy,low,4055.08000,4014.52920,2025-10-24T07:15:00.000Z,2025-10-27T11:45:00.000Z,4014.52920,4176.73240,0.11,-446.06,4590,-405.51,1.00
3,XAUUSD,sell,low,4124.91000,4001.16270,2025-10-23T05:15:00.000Z,2025-10-27T12:05:00.000Z,4166.15910,4001.16270,0.11,1361.22,6170,1237.47,3.00
6,XAUUSD,buy,low,4018.49000,3978.30510,2025-10-27T11:50:00.000Z,2025-10-27T13:00:00.000Z,3978.30510,4139.04470,0.10,-401.85,70,-401.85,1.00
8,XAUUSD,buy,low,3981.51000,3941.69490,2025-10-27T13:15:00.000Z,2025-10-28T04:45:00.000Z,3941.69490,4100.95530,0.11,-437.97,930,-398.15,1.00
9,XAUUSD,buy,low,3942.55000,3903.12450,2025-10-28T05:00:00.000Z,2025-10-28T06:40:00.000Z,3903.12450,4060.82650,0.11,-433.68,100,-394.25,1.00
10,XAUUSD,buy,low,3907.03000,4024.24090,2025-10-28T06:45:00.000Z,2025-10-29T07:45:00.000Z,3867.95970,4024.24090,0.10,1172.11,1500,1172.11,3.00
7,XAUUSD,sell,low,4004.68000,4044.72680,2025-10-27T12:10:00.000Z,2025-10-30T20:55:00.000Z,4044.72680,3884.53960,0.12,-480.56,4845,-400.47,1.00
12,XAUUSD,sell,low,4041.49000,4081.90490,2025-11-09T22:50:00.000Z,2025-11-10T05:05:00.000Z,4081.90490,3920.24530,0.11,-444.56,375,-404.15,1.00
13,XAUUSD,sell,low,4079.53000,4120.32530,2025-11-10T06:05:00.000Z,2025-11-10T20:20:00.000Z,4120.32530,3957.14410,0.10,-407.95,855,-407.95,1.00
11,XAUUSD,buy,low,4034.40000,4155.43200,2025-11-09T22:15:00.000Z,2025-11-12T12:10:00.000Z,3994.05600,4155.43200,0.11,1331.35,3715,1210.32,3.00
14,XAUUSD,sell,low,4119.19000,4160.38190,2025-11-10T20:30:00.000Z,2025-11-12T12:10:00.000Z,4160.38190,3995.61430,0.10,-411.92,2380,-411.92,1.00
16,XAUUSD,sell,low,4175.22000,4216.97220,2025-11-12T12:50:00.000Z,2025-11-13T01:05:00.000Z,4216.97220,4049.96340,0.11,-459.27,735,-417.52,1.00
15,XAUUSD,buy,low,4166.95000,4125.28050,2025-11-12T12:15:00.000Z,2025-11-14T09:10:00.000Z,4125.28050,4291.95850,0.11,-458.36,2695,-416.69,1.00
17,XAUUSD,sell,low,4212.71000,4086.32870,2025-11-13T01:15:00.000Z,2025-11-14T10:10:00.000Z,4254.83710,4086.32870,0.10,1263.81,1975,1263.81,3.00
18,XAUUSD,buy,low,4114.75000,4073.60250,2025-11-14T09:30:00.000Z,2025-11-14T10:20:00.000Z,4073.60250,4238.19250,0.10,-411.48,50,-411.48,1.00
20,XAUUSD,buy,low,4055.95000,4015.39050,2025-11-14T10:35:00.000Z,2025-11-17T16:45:00.000Z,4015.39050,4177.62850,0.11,-446.15,4690,-405.59,1.00
19,XAUUSD,sell,low,4076.94000,4117.70940,2025-11-14T10:15:00.000Z,2025-11-19T07:05:00.000Z,4117.70940,3954.63180,0.11,-448.46,7010,-407.69,1.00
