ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
3,XAUUSD,sell,low,2626.60901,2652.87510,2023-01-01T06:20:00.000Z,2023-01-01T07:50:00.000Z,2652.87510,2547.81074,0.19,-499.06,90,-262.66,1.00
2,XAUUSD,sell,low,2630.37685,2656.68062,2023-01-01T06:10:00.000Z,2023-01-01T16:00:00.000Z,2656.68062,2551.46554,0.19,-499.77,590,-263.04,1.00
1,XAUUSD,sell,low,2634.45417,2660.79871,2023-01-01T05:10:00.000Z,2023-01-01T16:10:00.000Z,2660.79871,2555.42054,0.19,-500.55,660,-263.45,1.00
7,XAUUSD,sell,low,2661.34464,2687.95808,2023-01-01T16:15:00.000Z,2023-01-01T19:20:00.000Z,2687.95808,2581.50430,0.16,-425.82,185,-266.13,1.00
8,XAUUSD,sell,low,2661.23326,2687.84559,2023-01-01T16:20:00.000Z,2023-01-01T19:20:00.000Z,2687.84559,2581.39626,0.16,-425.80,180,-266.12,1.00
4,XAUUSD,buy,low,2621.58731,2700.23493,2023-01-01T06:45:00.000Z,2023-01-02T01:50:00.000Z,2595.37144,2700.23493,0.19,1494.30,1145,786.48,3.00
5,XAUUSD,buy,low,2622.90565,2701.59282,2023-01-01T06:50:00.000Z,2023-01-02T02:40:00.000Z,2596.67659,2701.59282,0.19,1495.06,1190,786.87,3.00
9,XAUUSD,buy,low,2698.70536,2671.71831,2023-01-02T02:35:00.000Z,2023-01-02T06:45:00.000Z,2671.71831,2779.66652,0.17,-458.78,250,-269.87,1.00
13,XAUUSD,buy,low,2671.48150,2644.76669,2023-01-02T06:50:00.000Z,2023-01-02T10:35:00.000Z,2644.76669,2751.62595,0.19,-507.58,225,-267.15,1.00
10,XAUUSD,sell,low,2700.35939,2727.36299,2023-01-02T02:45:00.000Z,2023-01-03T04:10:00.000Z,2727.36299,2619.34861,0.20,-540.07,1525,-270.04,1.00
11,XAUUSD,sell,low,2700.37131,2727.37502,2023-01-02T02:50:00.000Z,2023-01-03T04:10:00.000Z,2727.37502,2619.36017,0.20,-540.07,1520,-270.04,1.00
12,XAUUSD,sell,low,2701.99494,2729.01489,2023-01-02T02:55:00.000Z,2023-01-03T04:15:00.000Z,2729.01489,2620.93509,0.20,-540.40,1520,-270.20,1.00
6,XAUUSD,buy,low,2654.15417,2733.77879,2023-01-01T15:55:00.000Z,2023-01-03T06:15:00.000Z,2627.61262,2733.77879,0.18,1433.24,2300,796.25,3.00
17,XAUUSD,sell,low,2716.25622,2743.41878,2023-01-03T04:25:00.000Z,2023-01-03T08:00:00.000Z,2743.41878,2634.76853,0.15,-407.44,215,-271.63,1.00
18,XAUUSD,buy,low,2737.64732,2710.27085,2023-01-03T06:20:00.000Z,2023-01-03T10:30:00.000Z,2710.27085,2819.77674,0.17,-465.40,250,-273.76,1.00
19,XAUUSD,buy,low,2737.78470,2710.40685,2023-01-03T08:05:00.000Z,2023-01-03T10:30:00.000Z,2710.40685,2819.91824,0.17,-465.42,145,-273.78,1.00
14,XAUUSD,buy,low,2703.35953,2676.32594,2023-01-03T01:05:00.000Z,2023-01-04T16:35:00.000Z,2676.32594,2784.46032,0.18,-486.60,2370,-270.34,1.00
21,XAUUSD,buy,low,2692.53307,2665.60774,2023-01-04T04:40:00.000Z,2023-01-04T18:35:00.000Z,2665.60774,2773.30906,0.15,-403.88,835,-269.25,1.00
22,XAUUSD,buy,low,2675.80828,2649.05020,2023-01-04T17:15:00.000Z,2023-01-04T19:45:00.000Z,2649.05020,2756.08253,0.14,-374.61,150,-267.58,1.00
15,XAUUSD,sell,low,2721.76402,2640.11110,2023-01-03T04:15:00.000Z,2023-01-04T20:30:00.000Z,2748.98166,2640.11110,0.15,1224.79,2415,816.53,3.00
16,XAUUSD,sell,low,2721.29282,2639.65404,2023-01-03T04:20:00.000Z,2023-01-04T20:30:00.000Z,2748.50575,2639.65404,0.15,1224.58,2410,816.39,3.00
20,XAUUSD,sell,low,2708.76571,2627.50273,2023-01-03T10:35:00.000Z,2023-01-04T21:45:00.000Z,2735.85336,2627.50273,0.15,1218.94,2110,812.63,3.00
23,XAUUSD,buy,low,2629.54862,2603.25314,2023-01-05T02:15:00.000Z,2023-01-08T00:30:00.000Z,2603.25314,2708.43508,0.20,-525.91,4215,-262.95,1.00
25,XAUUSD,buy,low,2631.18624,2604.87438,2023-01-05T02:30:00.000Z,2023-01-08T00:30:00.000Z,2604.87438,2710.12183,0.20,-526.24,4200,-263.12,1.00
24,XAUUSD,buy,low,2629.14185,2602.85044,2023-01-05T02:20:00.000Z,2023-01-08T00:35:00.000Z,2602.85044,2708.01611,0.20,-525.83,4215,-262.91,1.00
28,XAUUSD,sell,low,2598.95500,2624.94455,2023-01-08T00:35:00.000Z,2023-01-08T03:05:00.000Z,2624.94455,2520.98635,0.17,-441.82,150,-259.90,1.00
29,XAUUSD,buy,low,2631.71268,2605.39555,2023-01-08T06:35:00.000Z,2023-01-12T10:35:00.000Z,2605.39555,2710.66406,0.16,-421.07,6000,-263.17,1.00
30,XAUUSD,buy,low,2630.48683,2604.18196,2023-01-08T06:40:00.000Z,2023-01-12T10:35:00.000Z,2604.18196,2709.40144,0.16,-420.88,5995,-263.05,1.00
31,XAUUSD,buy,low,2622.26244,2596.03982,2023-01-08T07:30:00.000Z,2023-01-12T18:20:00.000Z,2596.03982,2700.93031,0.16,-419.56,6410,-262.23,1.00
32,XAUUSD,buy,low,2617.42119,2591.24698,2023-01-12T12:25:00.000Z,2023-01-12T18:50:00.000Z,2591.24698,2695.94383,0.15,-392.61,385,-261.74,1.00
33,XAUUSD,buy,low,2617.61355,2591.43741,2023-01-12T12:30:00.000Z,2023-01-12T18:50:00.000Z,2591.43741,2696.14195,0.15,-392.64,380,-261.76,1.00
26,XAUUSD,sell,low,2659.53463,2579.74859,2023-01-05T15:00:00.000Z,2023-01-12T19:10:00.000Z,2686.12997,2579.74859,0.20,1595.72,10330,797.86,3.00
27,XAUUSD,sell,low,2659.50276,2579.71768,2023-01-05T15:05:00.000Z,2023-01-12T19:10:00.000Z,2686.09779,2579.71768,0.20,1595.70,10325,797.85,3.00
36,XAUUSD,buy,low,2589.75945,2563.86186,2023-01-12T19:15:00.000Z,2023-01-13T03:05:00.000Z,2563.86186,2667.45224,0.19,-492.05,470,-258.98,1.00
37,XAUUSD,buy,low,2590.43781,2564.53343,2023-01-12T19:20:00.000Z,2023-01-13T03:05:00.000Z,2564.53343,2668.15094,0.19,-492.18,465,-259.04,1.00
39,XAUUSD,sell,low,2567.71343,2593.39057,2023-01-13T03:10:00.000Z,2023-01-13T05:15:00.000Z,2593.39057,2490.68203,0.17,-436.51,125,-256.77,1.00
34,XAUUSD,sell,low,2586.42120,2612.28541,2023-01-12T19:00:00.000Z,2023-01-13T07:40:00.000Z,2612.28541,2508.82856,0.13,-336.23,760,-258.64,1.00
38,XAUUSD,sell,low,2588.28919,2614.17208,2023-01-12T19:30:00.000Z,2023-01-13T07:55:00.000Z,2614.17208,2510.64051,0.19,-491.77,745,-258.83,1.00
41,XAUUSD,buy,low,2597.30087,2571.32786,2023-01-13T05:20:00.000Z,2023-01-13T11:30:00.000Z,2571.32786,2675.21990,0.16,-415.57,370,-259.73,1.00
35,XAUUSD,buy,low,2586.74586,2560.87840,2023-01-12T19:10:00.000Z,2023-01-13T14:15:00.000Z,2560.87840,2664.34823,0.19,-491.48,1145,-258.67,1.00
40,XAUUSD,buy,low,2570.96645,2545.25679,2023-01-13T03:15:00.000Z,2023-01-13T15:15:00.000Z,2545.25679,2648.09545,0.17,-437.06,720,-257.10,1.00
