ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
1,XAUUSD,buy,low,2643.06607,2616.63541,2023-11-01T00:20:00.000Z,2023-11-01T06:10:00.000Z,2616.63541,2722.35805,0.19,-502.18,350,-264.31,1.00
3,XAUUSD,buy,low,2619.22932,2593.03702,2023-11-01T09:45:00.000Z,2023-11-03T11:10:00.000Z,2593.03702,2697.80620,0.18,-471.46,2965,-261.92,1.00
2,XAUUSD,sell,low,2634.72695,2555.68514,2023-11-01T01:30:00.000Z,2023-11-04T02:20:00.000Z,2661.07422,2555.68514,0.19,1501.79,4370,790.42,3.00
4,XAUUSD,buy,low,2580.01610,2554.21594,2023-11-03T16:45:00.000Z,2023-11-04T02:20:00.000Z,2554.21594,2657.41658,0.17,-438.60,575,-258.00,1.00
5,XAUUSD,sell,low,2556.39623,2581.96019,2023-11-04T02:25:00.000Z,2023-11-04T17:20:00.000Z,2581.96019,2479.70434,0.20,-511.28,895,-255.64,1.00
7,XAUUSD,sell,low,2596.91593,2622.88509,2023-11-05T02:05:00.000Z,2023-11-07T07:25:00.000Z,2622.88509,2519.00845,0.18,-467.44,3200,-259.69,1.00
6,XAUUSD,buy,low,2569.28374,2646.36225,2023-11-04T14:20:00.000Z,2023-11-07T16:15:00.000Z,2543.59090,2646.36225,0.20,1541.57,4435,770.79,3.00
8,XAUUSD,sell,low,2597.17126,2623.14297,2023-11-08T05:15:00.000Z,2023-11-08T13:25:00.000Z,2623.14297,2519.25612,0.21,-545.41,490,-259.72,1.00
10,XAUUSD,sell,low,2628.48672,2654.77159,2023-11-08T13:55:00.000Z,2023-11-08T22:50:00.000Z,2654.77159,2549.63212,0.19,-499.41,535,-262.85,1.00
9,XAUUSD,buy,low,2598.00720,2572.02713,2023-11-08T05:35:00.000Z,2023-11-12T11:35:00.000Z,2572.02713,2675.94742,0.21,-545.58,6120,-259.80,1.00
12,XAUUSD,buy,low,2576.69639,2653.99728,2023-11-12T11:40:00.000Z,2023-11-14T23:25:00.000Z,2550.92942,2653.99728,0.18,1391.42,3585,773.01,3.00
11,XAUUSD,sell,low,2638.70155,2665.08857,2023-11-10T03:45:00.000Z,2023-11-15T08:45:00.000Z,2665.08857,2559.54051,0.18,-474.97,7500,-263.87,1.00
14,XAUUSD,sell,low,2661.16106,2687.77267,2023-11-15T08:50:00.000Z,2023-11-15T12:50:00.000Z,2687.77267,2581.32623,0.19,-505.62,240,-266.12,1.00
15,XAUUSD,sell,low,2656.85665,2683.42522,2023-11-15T23:05:00.000Z,2023-11-16T05:50:00.000Z,2683.42522,2577.15095,0.18,-478.23,405,-265.69,1.00
13,XAUUSD,buy,low,2653.48973,2626.95483,2023-11-14T23:30:00.000Z,2023-11-16T15:15:00.000Z,2626.95483,2733.09442,0.20,-530.70,2385,-265.35,1.00
16,XAUUSD,sell,low,2628.76668,2655.05435,2023-11-16T15:10:00.000Z,2023-11-17T03:05:00.000Z,2655.05435,2549.90368,0.17,-446.89,715,-262.88,1.00
17,XAUUSD,buy,low,2630.52243,2709.43810,2023-11-16T17:15:00.000Z,2023-11-17T22:45:00.000Z,2604.21721,2709.43810,0.16,1262.65,1770,789.16,3.00
18,XAUUSD,sell,low,2694.54150,2721.48692,2023-11-17T21:45:00.000Z,2023-11-18T03:45:00.000Z,2721.48692,2613.70526,0.15,-404.18,360,-269.45,1.00
19,XAUUSD,buy,low,2711.08260,2683.97177,2023-11-17T22:50:00.000Z,2023-11-18T13:55:00.000Z,2683.97177,2792.41508,0.17,-460.88,905,-271.11,1.00
21,XAUUSD,buy,low,2673.33376,2646.60042,2023-11-18T16:30:00.000Z,2023-11-19T07:45:00.000Z,2646.60042,2753.53377,0.16,-427.73,915,-267.33,1.00
20,XAUUSD,sell,low,2724.03856,2642.31740,2023-11-18T04:10:00.000Z,2023-11-19T11:35:00.000Z,2751.27894,2642.31740,0.16,1307.54,1885,817.21,3.00
22,XAUUSD,sell,low,2640.70578,2667.11284,2023-11-19T11:40:00.000Z,2023-11-19T18:05:00.000Z,2667.11284,2561.48461,0.18,-475.33,385,-264.07,1.00
24,XAUUSD,sell,low,2645.32321,2671.77644,2023-11-20T07:20:00.000Z,2023-11-20T12:15:00.000Z,2671.77644,2565.96351,0.17,-449.70,295,-264.53,1.00
25,XAUUSD,sell,low,2698.13900,2725.12039,2023-11-21T00:20:00.000Z,2023-11-21T09:55:00.000Z,2725.12039,2617.19483,0.16,-431.70,575,-269.81,1.00
23,XAUUSD,buy,low,2650.47796,2729.99230,2023-11-19T17:30:00.000Z,2023-11-21T10:05:00.000Z,2623.97318,2729.99230,0.18,1431.26,2435,795.14,3.00
26,XAUUSD,buy,low,2733.25429,2705.92175,2023-11-21T10:50:00.000Z,2023-11-21T22:50:00.000Z,2705.92175,2815.25192,0.17,-464.65,720,-273.33,1.00
27,XAUUSD,sell,low,2728.21696,2646.37045,2023-11-21T15:00:00.000Z,2023-11-22T08:40:00.000Z,2755.49912,2646.37045,0.17,1391.39,1060,818.47,3.00
28,XAUUSD,sell,low,2640.69688,2667.10385,2023-11-22T09:10:00.000Z,2023-11-22T18:25:00.000Z,2667.10385,2561.47597,0.19,-501.73,555,-264.07,1.00
29,XAUUSD,buy,low,2632.17961,2605.85782,2023-11-22T13:30:00.000Z,2023-11-24T07:20:00.000Z,2605.85782,2711.14500,0.20,-526.44,2510,-263.22,1.00
30,XAUUSD,sell,low,2662.23970,2582.37250,2023-11-22T19:15:00.000Z,2023-11-24T10:15:00.000Z,2688.86209,2582.37250,0.18,1437.61,2340,798.67,3.00
32,XAUUSD,sell,low,2605.55070,2631.60620,2023-11-25T00:45:00.000Z,2023-11-25T03:50:00.000Z,2631.60620,2527.38418,0.21,-547.17,185,-260.56,1.00
33,XAUUSD,sell,low,2594.17133,2620.11304,2023-11-25T10:50:00.000Z,2023-11-25T13:40:00.000Z,2620.11304,2516.34619,0.20,-518.83,170,-259.42,1.00
31,XAUUSD,buy,low,2616.94613,2695.45451,2023-11-24T20:30:00.000Z,2023-11-27T23:30:00.000Z,2590.77667,2695.45451,0.20,1570.17,4500,785.08,3.00
34,XAUUSD,sell,low,2672.55914,2699.28473,2023-11-26T14:25:00.000Z,2023-11-27T23:35:00.000Z,2699.28473,2592.38237,0.18,-481.06,1990,-267.26,1.00
35,XAUUSD,buy,low,2698.59484,2671.60889,2023-11-27T23:40:00.000Z,2023-11-28T07:55:00.000Z,2671.60889,2779.55268,0.20,-539.72,495,-269.86,1.00
37,XAUUSD,buy,low,2708.06716,2680.98649,2023-11-29T00:00:00.000Z,2023-11-29T07:40:00.000Z,2680.98649,2789.30918,0.19,-514.53,460,-270.81,1.00
