ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
2,XAUUSD,buy,low,2659.18113,2632.58932,2024-05-01T19:00:00.000Z,2024-05-01T20:25:00.000Z,2632.58932,2738.95656,0.19,-505.24,85,-265.92,1.00
3,XAUUSD,buy,low,2660.26306,2633.66043,2024-05-01T19:05:00.000Z,2024-05-01T20:25:00.000Z,2633.66043,2740.07095,0.19,-505.45,80,-266.03,1.00
4,XAUUSD,sell,low,2622.68755,2648.91443,2024-05-01T21:00:00.000Z,2024-05-01T22:55:00.000Z,2648.91443,2544.00692,0.17,-445.86,115,-262.27,1.00
1,XAUUSD,buy,low,2632.41189,2711.38425,2024-05-01T14:55:00.000Z,2024-05-04T18:55:00.000Z,2606.08778,2711.38425,0.19,1500.47,4560,789.72,3.00
8,XAUUSD,sell,low,2682.14181,2708.96323,2024-05-04T11:40:00.000Z,2024-05-04T18:55:00.000Z,2708.96323,2601.67756,0.16,-429.14,435,-268.21,1.00
7,XAUUSD,sell,low,2687.00205,2713.87208,2024-05-04T11:25:00.000Z,2024-05-04T19:05:00.000Z,2713.87208,2606.39199,0.16,-429.92,460,-268.70,1.00
9,XAUUSD,buy,low,2713.43178,2686.29746,2024-05-04T19:05:00.000Z,2024-05-04T22:40:00.000Z,2686.29746,2794.83473,0.17,-461.28,215,-271.34,1.00
6,XAUUSD,buy,low,2663.40666,2636.77259,2024-05-02T00:15:00.000Z,2024-05-05T21:10:00.000Z,2636.77259,2743.30886,0.16,-426.15,5575,-266.34,1.00
5,XAUUSD,buy,low,2662.59536,2635.96941,2024-05-02T00:10:00.000Z,2024-05-05T22:05:00.000Z,2635.96941,2742.47322,0.16,-426.02,5635,-266.26,1.00
13,XAUUSD,buy,low,2642.21469,2615.79255,2024-05-05T21:15:00.000Z,2024-05-06T02:30:00.000Z,2615.79255,2721.48113,0.16,-422.75,315,-264.22,1.00
14,XAUUSD,buy,low,2634.12213,2607.78091,2024-05-05T23:35:00.000Z,2024-05-06T06:00:00.000Z,2607.78091,2713.14579,0.15,-395.12,385,-263.41,1.00
15,XAUUSD,buy,low,2620.80010,2594.59210,2024-05-06T02:40:00.000Z,2024-05-07T02:05:00.000Z,2594.59210,2699.42410,0.14,-366.91,1405,-262.08,1.00
16,XAUUSD,buy,low,2614.73000,2588.58270,2024-05-06T06:05:00.000Z,2024-05-07T03:20:00.000Z,2588.58270,2693.17190,0.13,-339.91,1275,-261.47,1.00
10,XAUUSD,sell,low,2663.77728,2583.86396,2024-05-05T14:30:00.000Z,2024-05-07T03:30:00.000Z,2690.41505,2583.86396,0.16,1278.61,2220,799.13,3.00
11,XAUUSD,sell,low,2661.18761,2581.35198,2024-05-05T14:35:00.000Z,2024-05-07T03:30:00.000Z,2687.79948,2581.35198,0.16,1277.37,2215,798.36,3.00
12,XAUUSD,sell,low,2661.62333,2581.77463,2024-05-05T14:40:00.000Z,2024-05-07T03:30:00.000Z,2688.23957,2581.77463,0.16,1277.58,2210,798.49,3.00
17,XAUUSD,buy,low,2598.24370,2572.26127,2024-05-07T02:15:00.000Z,2024-05-07T04:40:00.000Z,2572.26127,2676.19101,0.13,-337.77,145,-259.82,1.00
22,XAUUSD,buy,low,2588.30464,2562.42159,2024-05-07T07:30:00.000Z,2024-05-07T08:40:00.000Z,2562.42159,2665.95378,0.19,-491.78,70,-258.83,1.00
21,XAUUSD,buy,low,2580.42098,2554.61677,2024-05-07T04:20:00.000Z,2024-05-07T09:30:00.000Z,2554.61677,2657.83361,0.20,-516.08,310,-258.04,1.00
23,XAUUSD,buy,low,2562.47042,2536.84572,2024-05-07T09:00:00.000Z,2024-05-07T19:55:00.000Z,2536.84572,2639.34454,0.18,-461.24,655,-256.25,1.00
24,XAUUSD,buy,low,2560.14130,2534.53988,2024-05-07T09:40:00.000Z,2024-05-07T19:55:00.000Z,2534.53988,2636.94554,0.17,-435.22,615,-256.01,1.00
19,XAUUSD,sell,low,2580.04229,2605.84271,2024-05-07T04:10:00.000Z,2024-05-08T17:45:00.000Z,2605.84271,2502.64102,0.20,-516.01,2255,-258.00,1.00
20,XAUUSD,sell,low,2579.60936,2605.40545,2024-05-07T04:15:00.000Z,2024-05-08T17:45:00.000Z,2605.40545,2502.22108,0.20,-515.92,2250,-257.96,1.00
28,XAUUSD,sell,low,2584.95334,2610.80288,2024-05-08T19:20:00.000Z,2024-05-08T22:15:00.000Z,2610.80288,2507.40474,0.13,-336.04,175,-258.50,1.00
18,XAUUSD,sell,low,2586.14293,2612.00436,2024-05-07T03:35:00.000Z,2024-05-08T22:25:00.000Z,2612.00436,2508.55864,0.20,-517.23,2570,-258.61,1.00
27,XAUUSD,sell,low,2587.18420,2613.05604,2024-05-08T19:00:00.000Z,2024-05-08T22:25:00.000Z,2613.05604,2509.56867,0.13,-336.33,205,-258.72,1.00
25,XAUUSD,buy,low,2539.00408,2615.17421,2024-05-07T20:00:00.000Z,2024-05-08T22:30:00.000Z,2513.61404,2615.17421,0.16,1218.72,1590,761.70,3.00
26,XAUUSD,buy,low,2543.49231,2619.79708,2024-05-07T22:45:00.000Z,2024-05-09T13:10:00.000Z,2518.05739,2619.79708,0.16,1220.88,2305,763.05,3.00
31,XAUUSD,sell,low,2609.72252,2635.81975,2024-05-08T22:35:00.000Z,2024-05-09T18:20:00.000Z,2635.81975,2531.43085,0.13,-339.26,1185,-260.97,1.00
32,XAUUSD,sell,low,2611.15459,2637.26613,2024-05-08T22:40:00.000Z,2024-05-09T18:20:00.000Z,2637.26613,2532.81995,0.13,-339.45,1180,-261.12,1.00
30,XAUUSD,sell,low,2612.96205,2639.09167,2024-05-08T22:30:00.000Z,2024-05-09T18:45:00.000Z,2639.09167,2534.57319,0.13,-339.69,1215,-261.30,1.00
35,XAUUSD,sell,low,2656.43185,2682.99617,2024-05-10T01:30:00.000Z,2024-05-10T07:00:00.000Z,2682.99617,2576.73890,0.13,-345.34,330,-265.64,1.00
29,XAUUSD,buy,low,2610.42832,2688.74117,2024-05-08T22:20:00.000Z,2024-05-10T18:55:00.000Z,2584.32404,2688.74117,0.13,1018.07,2675,783.13,3.00
36,XAUUSD,sell,low,2663.36070,2689.99431,2024-05-10T01:40:00.000Z,2024-05-10T19:40:00.000Z,2689.99431,2583.45988,0.13,-346.24,1080,-266.34,1.00
37,XAUUSD,sell,low,2668.04703,2694.72751,2024-05-10T08:20:00.000Z,2024-05-11T08:10:00.000Z,2694.72751,2588.00562,0.13,-346.85,1430,-266.80,1.00
33,XAUUSD,buy,low,2628.18488,2707.03043,2024-05-09T16:25:00.000Z,2024-05-11T11:05:00.000Z,2601.90303,2707.03043,0.16,1261.53,2560,788.46,3.00
39,XAUUSD,buy,low,2702.77290,2675.74517,2024-05-11T11:10:00.000Z,2024-05-11T21:20:00.000Z,2675.74517,2783.85609,0.16,-432.44,610,-270.28,1.00
38,XAUUSD,buy,low,2679.11446,2652.32331,2024-05-11T05:30:00.000Z,2024-05-12T03:50:00.000Z,2652.32331,2759.48789,0.14,-375.08,1340,-267.91,1.00
41,XAUUSD,sell,low,2701.82919,2620.77432,2024-05-11T11:20:00.000Z,2024-05-12T07:35:00.000Z,2728.84748,2620.77432,0.16,1296.88,1215,810.55,3.00
40,XAUUSD,sell,low,2700.71010,2619.68880,2024-05-11T11:15:00.000Z,2024-05-12T09:10:00.000Z,2727.71720,2619.68880,0.16,1296.34,1315,810.21,3.00
34,XAUUSD,buy,low,2643.07712,2616.64635,2024-05-09T21:10:00.000Z,2024-05-12T09:40:00.000Z,2616.64635,2722.36944,0.14,-370.03,3630,-264.31,1.00
46,XAUUSD,sell,low,2634.77477,2661.12252,2024-05-12T15:55:00.000Z,2024-05-12T21:10:00.000Z,2661.12252,2555.73153,0.19,-500.61,315,-263.48,1.00
47,XAUUSD,sell,low,2652.33563,2678.85899,2024-05-12T22:40:00.000Z,2024-05-13T13:55:00.000Z,2678.85899,2572.76556,0.18,-477.42,915,-265.23,1.00
42,XAUUSD,sell,low,2674.26343,2701.00607,2024-05-11T21:45:00.000Z,2024-05-19T00:20:00.000Z,2701.00607,2594.03553,0.15,-401.14,10235,-267.43,1.00
43,XAUUSD,buy,low,2621.85179,2700.50734,2024-05-12T12:10:00.000Z,2024-05-19T00:20:00.000Z,2595.63327,2700.50734,0.19,1494.46,9370,786.56,3.00
44,XAUUSD,buy,low,2622.95077,2701.63929,2024-05-12T12:15:00.000Z,2024-05-19T00:20:00.000Z,2596.72126,2701.63929,0.19,1495.08,9365,786.89,3.00
45,XAUUSD,buy,low,2625.29347,2704.05228,2024-05-12T12:20:00.000Z,2024-05-19T01:30:00.000Z,2599.04054,2704.05228,0.19,1496.42,9430,787.59,3.00
48,XAUUSD,sell,low,2677.50895,2704.28404,2024-05-13T14:10:00.000Z,2024-05-19T01:35:00.000Z,2704.28404,2597.18368,0.16,-428.40,7885,-267.75,1.00
52,XAUUSD,buy,low,2703.61431,2676.57817,2024-05-19T01:35:00.000Z,2024-05-19T13:50:00.000Z,2676.57817,2784.72274,0.23,-621.83,735,-270.36,1.00
51,XAUUSD,buy,low,2700.42656,2673.42230,2024-05-19T00:35:00.000Z,2024-05-19T14:25:00.000Z,2673.42230,2781.43936,0.21,-567.09,830,-270.04,1.00
49,XAUUSD,buy,low,2698.31232,2671.32920,2024-05-19T00:25:00.000Z,2024-05-19T14:30:00.000Z,2671.32920,2779.26169,0.21,-566.65,845,-269.83,1.00
54,XAUUSD,sell,low,2674.33373,2701.07707,2024-05-19T14:25:00.000Z,2024-05-20T04:50:00.000Z,2701.07707,2594.10372,0.21,-561.61,865,-267.43,1.00
57,XAUUSD,buy,low,2710.27924,2683.17645,2024-05-20T11:35:00.000Z,2024-05-20T14:10:00.000Z,2683.17645,2791.58762,0.19,-514.95,155,-271.03,1.00
50,XAUUSD,sell,low,2695.88088,2722.83969,2024-05-19T00:30:00.000Z,2024-05-22T03:40:00.000Z,2722.83969,2615.00445,0.21,-566.13,4510,-269.59,1.00
53,XAUUSD,sell,low,2697.38399,2724.35783,2024-05-19T01:45:00.000Z,2024-05-22T04:10:00.000Z,2724.35783,2616.46247,0.23,-620.40,4465,-269.74,1.00
