ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
2,XAUUSD,buy,low,2617.07907,2590.90828,2023-11-01T04:45:00.000Z,2023-11-01T08:30:00.000Z,2590.90828,2695.59144,0.19,-497.25,225,-261.71,1.00
3,XAUUSD,buy,low,2586.99850,2561.12852,2023-11-01T14:15:00.000Z,2023-11-02T00:10:00.000Z,2561.12852,2664.60846,0.18,-465.66,595,-258.70,1.00
1,XAUUSD,sell,low,2621.48149,2542.83704,2023-11-01T03:25:00.000Z,2023-11-02T02:50:00.000Z,2647.69630,2542.83704,0.19,1494.24,1405,786.44,3.00
4,XAUUSD,sell,low,2547.06951,2470.65743,2023-11-02T18:05:00.000Z,2023-11-03T16:35:00.000Z,2572.54021,2470.65743,0.21,1604.65,1350,764.12,3.00
5,XAUUSD,sell,low,2460.11731,2484.71848,2023-11-03T20:40:00.000Z,2023-11-03T23:45:00.000Z,2484.71848,2386.31379,0.25,-615.03,185,-246.01,1.00
6,XAUUSD,buy,low,2457.03819,2432.46781,2023-11-03T21:00:00.000Z,2023-11-04T15:20:00.000Z,2432.46781,2530.74933,0.25,-614.26,1100,-245.70,1.00
7,XAUUSD,sell,low,2476.29960,2402.01061,2023-11-03T23:50:00.000Z,2023-11-05T02:55:00.000Z,2501.06260,2402.01061,0.23,1708.65,1625,742.89,3.00
8,XAUUSD,buy,low,2424.74114,2400.49372,2023-11-04T20:05:00.000Z,2023-11-05T02:55:00.000Z,2400.49372,2497.48337,0.22,-533.44,410,-242.47,1.00
10,XAUUSD,sell,low,2399.69564,2423.69259,2023-11-05T03:10:00.000Z,2023-11-05T04:20:00.000Z,2423.69259,2327.70477,0.25,-599.92,70,-239.97,1.00
11,XAUUSD,sell,low,2423.59593,2447.83189,2023-11-05T04:50:00.000Z,2023-11-08T00:00:00.000Z,2447.83189,2350.88805,0.24,-581.66,4030,-242.36,1.00
