ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
2,XAUUSD,sell,low,2642.37559,2668.79935,2024-03-21T01:00:00.000Z,2024-03-21T05:45:00.000Z,2668.79935,2589.52808,0.19,-502.05,285,-264.24,1.00
3,XAUUSD,sell,low,2657.11678,2683.68795,2024-03-21T05:50:00.000Z,2024-03-21T10:30:00.000Z,2683.68795,2603.97445,0.18,-478.28,280,-265.71,1.00
1,XAUUSD,buy,low,2651.97119,2705.01061,2024-03-21T00:05:00.000Z,2024-03-21T13:30:00.000Z,2625.45148,2705.01061,0.19,1007.75,805,530.39,2.00
4,XAUUSD,sell,low,2684.87004,2711.71874,2024-03-21T10:45:00.000Z,2024-03-21T14:15:00.000Z,2711.71874,2631.17264,0.17,-456.43,210,-268.49,1.00
6,XAUUSD,sell,low,2703.57783,2730.61360,2024-03-21T14:20:00.000Z,2024-03-21T18:35:00.000Z,2730.61360,2649.50627,0.18,-486.64,255,-270.36,1.00
5,XAUUSD,buy,low,2703.26340,2757.32866,2024-03-21T13:45:00.000Z,2024-03-21T23:35:00.000Z,2676.23076,2757.32866,0.19,1027.24,590,540.65,2.00
7,XAUUSD,sell,low,2731.72830,2759.04559,2024-03-21T18:45:00.000Z,2024-03-21T23:50:00.000Z,2759.04559,2677.09374,0.17,-464.39,305,-273.17,1.00
9,XAUUSD,sell,low,2751.38621,2778.90007,2024-03-21T23:55:00.000Z,2024-03-22T07:00:00.000Z,2778.90007,2696.35848,0.18,-495.25,425,-275.14,1.00
10,XAUUSD,sell,low,2771.78843,2799.50632,2024-03-22T07:05:00.000Z,2024-03-22T22:00:00.000Z,2799.50632,2716.35266,0.17,-471.20,895,-277.18,1.00
8,XAUUSD,buy,low,2753.49021,2808.56001,2024-03-21T23:40:00.000Z,2024-03-22T22:10:00.000Z,2725.95531,2808.56001,0.18,991.26,1350,550.70,2.00
12,XAUUSD,sell,low,2806.31754,2834.38071,2024-03-22T22:30:00.000Z,2024-03-23T03:20:00.000Z,2834.38071,2750.19119,0.17,-477.07,290,-280.63,1.00
11,XAUUSD,buy,low,2802.67265,2858.72610,2024-03-22T22:15:00.000Z,2024-03-23T08:10:00.000Z,2774.64592,2858.72610,0.17,952.91,595,560.53,2.00
13,XAUUSD,sell,low,2834.35753,2862.70111,2024-03-23T03:30:00.000Z,2024-03-23T08:35:00.000Z,2862.70111,2777.67038,0.16,-453.50,305,-283.44,1.00
15,XAUUSD,sell,low,2863.34104,2891.97445,2024-03-23T08:45:00.000Z,2024-03-24T02:00:00.000Z,2891.97445,2806.07422,0.17,-486.77,1035,-286.33,1.00
16,XAUUSD,sell,low,2887.47247,2829.72302,2024-03-24T02:05:00.000Z,2024-03-24T19:45:00.000Z,2916.34719,2829.72302,0.16,923.99,1060,577.49,2.00
14,XAUUSD,buy,low,2854.62955,2826.08325,2024-03-23T08:15:00.000Z,2024-03-24T19:50:00.000Z,2826.08325,2911.72214,0.18,-513.83,2135,-285.46,1.00
18,XAUUSD,sell,low,2826.19509,2854.45704,2024-03-24T20:05:00.000Z,2024-03-24T23:05:00.000Z,2854.45704,2769.67119,0.17,-480.45,180,-282.62,1.00
19,XAUUSD,sell,low,2846.91475,2875.38390,2024-03-24T23:15:00.000Z,2024-03-26T19:30:00.000Z,2875.38390,2789.97645,0.16,-455.51,2655,-284.69,1.00
17,XAUUSD,buy,low,2828.56199,2885.13323,2024-03-24T19:55:00.000Z,2024-03-26T22:45:00.000Z,2800.27637,2885.13323,0.17,961.71,3050,565.71,2.00
20,XAUUSD,sell,low,2870.33700,2899.04036,2024-03-26T19:45:00.000Z,2024-03-26T23:35:00.000Z,2899.04036,2812.93026,0.15,-430.55,230,-287.03,1.00
22,XAUUSD,sell,low,2894.09093,2923.03184,2024-03-26T23:55:00.000Z,2024-03-27T11:50:00.000Z,2923.03184,2836.20911,0.16,-463.05,715,-289.41,1.00
21,XAUUSD,buy,low,2888.01689,2945.77722,2024-03-26T22:50:00.000Z,2024-03-27T14:40:00.000Z,2859.13672,2945.77722,0.17,981.93,950,577.60,2.00
23,XAUUSD,sell,low,2921.73128,2950.94860,2024-03-27T12:15:00.000Z,2024-03-28T00:20:00.000Z,2950.94860,2863.29666,0.15,-438.26,725,-292.17,1.00
25,XAUUSD,sell,low,2961.46421,2991.07885,2024-03-28T01:15:00.000Z,2024-03-28T21:05:00.000Z,2991.07885,2902.23492,0.16,-473.83,1190,-296.15,1.00
26,XAUUSD,sell,low,2988.49509,2928.72519,2024-03-28T21:20:00.000Z,2024-03-30T22:45:00.000Z,3018.38004,2928.72519,0.15,896.55,2965,597.70,2.00
24,XAUUSD,buy,low,2936.80868,2907.44060,2024-03-27T15:00:00.000Z,2024-03-31T05:40:00.000Z,2907.44060,2995.54486,0.17,-499.26,5200,-293.68,1.00
27,XAUUSD,sell,low,2938.01484,2879.25454,2024-03-30T23:20:00.000Z,2024-03-31T07:55:00.000Z,2967.39498,2879.25454,0.17,998.93,515,587.60,2.00
29,XAUUSD,sell,low,2875.81953,2904.57772,2024-03-31T08:05:00.000Z,2024-03-31T12:15:00.000Z,2904.57772,2818.30314,0.18,-517.65,250,-287.58,1.00
28,XAUUSD,buy,low,2899.38268,2870.38885,2024-03-31T06:00:00.000Z,2024-04-01T06:45:00.000Z,2870.38885,2957.37033,0.16,-463.90,1485,-289.94,1.00
30,XAUUSD,sell,low,2898.47513,2927.45988,2024-03-31T12:20:00.000Z,2024-04-01T14:55:00.000Z,2927.45988,2840.50562,0.17,-492.74,1595,-289.85,1.00
31,XAUUSD,buy,low,2871.75103,2929.18605,2024-04-01T07:20:00.000Z,2024-04-01T15:05:00.000Z,2843.03352,2929.18605,0.16,918.96,465,574.35,2.00
32,XAUUSD,buy,low,2926.05787,2896.79729,2024-04-01T15:10:00.000Z,2024-04-01T19:35:00.000Z,2896.79729,2984.57902,0.17,-497.43,265,-292.61,1.00
34,XAUUSD,buy,low,2902.14065,2873.11924,2024-04-01T19:45:00.000Z,2024-04-02T03:45:00.000Z,2873.11924,2960.18346,0.16,-464.34,480,-290.21,1.00
35,XAUUSD,buy,low,2876.24365,2933.76852,2024-04-02T03:50:00.000Z,2024-04-02T12:55:00.000Z,2847.48121,2933.76852,0.15,862.87,545,575.25,2.00
36,XAUUSD,buy,low,2934.03716,2904.69679,2024-04-02T13:00:00.000Z,2024-04-02T21:10:00.000Z,2904.69679,2992.71791,0.16,-469.45,490,-293.40,1.00
37,XAUUSD,buy,low,2915.45421,2886.29967,2024-04-02T21:15:00.000Z,2024-04-03T01:00:00.000Z,2886.29967,2973.76330,0.16,-466.47,225,-291.55,1.00
38,XAUUSD,buy,low,2889.56078,2860.66517,2024-04-03T01:15:00.000Z,2024-04-03T06:10:00.000Z,2860.66517,2947.35200,0.15,-433.43,295,-288.96,1.00
33,XAUUSD,sell,low,2914.37694,2856.08941,2024-04-01T18:25:00.000Z,2024-04-03T09:45:00.000Z,2943.52071,2856.08941,0.17,990.89,2360,582.88,2.00
39,XAUUSD,buy,low,2864.53203,2835.88671,2024-04-03T06:15:00.000Z,2024-04-03T18:40:00.000Z,2835.88671,2921.82267,0.14,-401.03,745,-286.45,1.00
40,XAUUSD,sell,low,2856.25942,2884.82201,2024-04-03T09:50:00.000Z,2024-04-05T11:00:00.000Z,2884.82201,2799.13423,0.16,-457.00,2950,-285.63,1.00
41,XAUUSD,buy,low,2838.40180,2895.16983,2024-04-03T18:45:00.000Z,2024-04-05T15:25:00.000Z,2810.01778,2895.16983,0.15,851.52,2680,567.68,2.00
42,XAUUSD,sell,low,2881.97011,2910.78982,2024-04-05T11:10:00.000Z,2024-04-05T20:00:00.000Z,2910.78982,2824.33071,0.14,-403.48,530,-288.20,1.00
43,XAUUSD,buy,low,2891.52024,2862.60504,2024-04-05T15:45:00.000Z,2024-04-07T23:10:00.000Z,2862.60504,2949.35065,0.16,-462.64,3325,-289.15,1.00
44,XAUUSD,sell,low,2902.09699,2844.05505,2024-04-05T20:05:00.000Z,2024-04-08T04:10:00.000Z,2931.11796,2844.05505,0.15,870.63,3365,580.42,2.00
46,XAUUSD,sell,low,2847.05186,2875.52238,2024-04-08T04:15:00.000Z,2024-04-08T08:10:00.000Z,2875.52238,2790.11083,0.16,-455.53,235,-284.71,1.00
45,XAUUSD,buy,low,2869.01994,2926.40034,2024-04-07T23:15:00.000Z,2024-04-08T20:35:00.000Z,2840.32974,2926.40034,0.14,803.33,1280,573.80,2.00
47,XAUUSD,sell,low,2914.26577,2943.40842,2024-04-08T13:55:00.000Z,2024-04-09T08:00:00.000Z,2943.40842,2855.98045,0.15,-437.14,1085,-291.43,1.00
48,XAUUSD,buy,low,2926.04144,2896.78103,2024-04-08T20:40:00.000Z,2024-04-11T12:30:00.000Z,2896.78103,2984.56227,0.16,-468.17,3830,-292.60,1.00
49,XAUUSD,sell,low,2943.73755,2884.86280,2024-04-09T08:15:00.000Z,2024-04-11T14:00:00.000Z,2973.17492,2884.86280,0.15,883.12,3225,588.75,2.00
50,XAUUSD,buy,low,2899.62659,2870.63033,2024-04-11T12:35:00.000Z,2024-04-11T14:30:00.000Z,2870.63033,2957.61912,0.15,-434.94,115,-289.96,1.00
52,XAUUSD,buy,low,2878.07793,2849.29715,2024-04-11T14:35:00.000Z,2024-04-11T20:30:00.000Z,2849.29715,2935.63949,0.16,-460.49,355,-287.81,1.00
51,XAUUSD,sell,low,2882.55011,2824.89910,2024-04-11T14:05:00.000Z,2024-04-13T15:40:00.000Z,2911.37561,2824.89910,0.16,922.42,2975,576.51,2.00
54,XAUUSD,sell,low,2827.38450,2855.65835,2024-04-13T15:55:00.000Z,2024-04-13T19:10:00.000Z,2855.65835,2770.83681,0.17,-480.66,195,-282.74,1.00
55,XAUUSD,sell,low,2855.26482,2883.81747,2024-04-13T19:30:00.000Z,2024-04-14T09:05:00.000Z,2883.81747,2798.15952,0.16,-456.84,815,-285.53,1.00
53,XAUUSD,buy,low,2844.64095,2901.53377,2024-04-11T21:00:00.000Z,2024-04-14T16:10:00.000Z,2816.19454,2901.53377,0.15,853.39,4030,568.93,2.00
56,XAUUSD,sell,low,2880.90118,2909.71019,2024-04-14T09:20:00.000Z,2024-04-14T18:25:00.000Z,2909.71019,2823.28315,0.15,-432.14,545,-288.09,1.00
57,XAUUSD,buy,low,2889.18286,2860.29103,2024-04-14T16:30:00.000Z,2024-04-14T22:50:00.000Z,2860.29103,2946.96652,0.16,-462.27,380,-288.92,1.00
59,XAUUSD,buy,low,2861.45386,2918.68294,2024-04-14T23:00:00.000Z,2024-04-15T12:35:00.000Z,2832.83932,2918.68294,0.15,858.44,815,572.29,2.00
58,XAUUSD,sell,low,2902.50746,2931.53254,2024-04-14T18:45:00.000Z,2024-04-15T16:30:00.000Z,2931.53254,2844.45731,0.16,-464.40,1305,-290.25,1.00
61,XAUUSD,sell,low,2930.13367,2959.43501,2024-04-15T16:45:00.000Z,2024-04-15T22:55:00.000Z,2959.43501,2871.53100,0.15,-439.52,370,-293.01,1.00
60,XAUUSD,buy,low,2917.57491,2975.92641,2024-04-15T12:40:00.000Z,2024-04-16T00:00:00.000Z,2888.39916,2975.92641,0.16,933.62,680,583.51,2.00
62,XAUUSD,sell,low,2955.10149,2984.65250,2024-04-15T23:05:00.000Z,2024-04-16T02:00:00.000Z,2984.65250,2895.99946,0.14,-413.71,175,-295.51,1.00
64,XAUUSD,sell,low,2985.11673,3014.96789,2024-04-16T02:15:00.000Z,2024-04-16T09:35:00.000Z,3014.96789,2925.41439,0.15,-447.77,440,-298.51,1.00
63,XAUUSD,buy,low,2974.74733,3034.24228,2024-04-16T00:05:00.000Z,2024-04-17T07:10:00.000Z,2944.99986,3034.24228,0.16,951.92,1865,594.95,2.00
65,XAUUSD,sell,low,3007.86797,3037.94665,2024-04-16T10:00:00.000Z,2024-04-17T07:25:00.000Z,3037.94665,2947.71061,0.14,-421.10,1285,-300.79,1.00
66,XAUUSD,buy,low,3034.37932,3004.03552,2024-04-17T07:15:00.000Z,2024-04-17T12:50:00.000Z,3004.03552,3095.06690,0.16,-485.50,335,-303.44,1.00
67,XAUUSD,sell,low,3038.49364,3068.87858,2024-04-17T07:55:00.000Z,2024-04-19T03:35:00.000Z,3068.87858,2977.72377,0.15,-455.77,2620,-303.85,1.00
68,XAUUSD,buy,low,3009.08018,3069.26179,2024-04-17T13:00:00.000Z,2024-04-19T03:35:00.000Z,2978.98938,3069.26179,0.14,842.54,2315,601.82,2.00
70,XAUUSD,sell,low,3065.96658,3096.62625,2024-04-19T03:45:00.000Z,2024-04-19T20:25:00.000Z,3096.62625,3004.64725,0.15,-459.89,1000,-306.60,1.00
69,XAUUSD,buy,low,3066.54202,3127.87286,2024-04-19T03:40:00.000Z,2024-04-21T00:50:00.000Z,3035.87660,3127.87286,0.15,919.96,2710,613.31,2.00
71,XAUUSD,sell,low,3106.88331,3137.95214,2024-04-19T23:25:00.000Z,2024-04-21T04:20:00.000Z,3137.95214,3044.74564,0.14,-434.96,1735,-310.69,1.00
73,XAUUSD,sell,low,3133.05350,3164.38404,2024-04-21T04:25:00.000Z,2024-04-21T14:50:00.000Z,3164.38404,3070.39243,0.14,-438.63,625,-313.31,1.00
72,XAUUSD,buy,low,3127.77636,3190.33189,2024-04-21T00:55:00.000Z,2024-04-21T17:40:00.000Z,3096.49860,3190.33189,0.15,938.33,1005,625.56,2.00
74,XAUUSD,sell,low,3166.89303,3198.56196,2024-04-21T15:05:00.000Z,2024-04-22T02:05:00.000Z,3198.56196,3103.55517,0.14,-443.37,660,-316.69,1.00
75,XAUUSD,buy,low,3187.59522,3155.71927,2024-04-21T18:05:00.000Z,2024-04-22T13:25:00.000Z,3155.71927,3251.34712,0.15,-478.14,1160,-318.76,1.00
76,XAUUSD,sell,low,3195.22030,3131.31590,2024-04-22T02:20:00.000Z,2024-04-23T06:55:00.000Z,3227.17251,3131.31590,0.14,894.66,1715,639.04,2.00
77,XAUUSD,buy,low,3156.25233,3124.68981,2024-04-22T13:45:00.000Z,2024-04-23T07:50:00.000Z,3124.68981,3219.37738,0.14,-441.88,1085,-315.63,1.00
78,XAUUSD,sell,low,3132.10304,3163.42407,2024-04-23T07:00:00.000Z,2024-04-23T21:25:00.000Z,3163.42407,3069.46098,0.15,-469.82,865,-313.21,1.00
80,XAUUSD,sell,low,3157.80552,3094.64941,2024-04-23T21:30:00.000Z,2024-04-25T04:05:00.000Z,3189.38358,3094.64941,0.14,884.19,1835,631.56,2.00
79,XAUUSD,buy,low,3124.85233,3093.60381,2024-04-23T08:15:00.000Z,2024-04-25T04:20:00.000Z,3093.60381,3187.34938,0.15,-468.73,2645,-312.49,1.00
82,XAUUSD,buy,low,3087.93766,3057.05828,2024-04-25T04:45:00.000Z,2024-04-25T11:00:00.000Z,3057.05828,3149.69641,0.15,-463.19,375,-308.79,1.00
81,XAUUSD,sell,low,3098.46019,3036.49099,2024-04-25T04:10:00.000Z,2024-04-25T23:30:00.000Z,3129.44479,3036.49099,0.15,929.54,1160,619.69,2.00
83,XAUUSD,buy,low,3059.91467,3029.31552,2024-04-25T11:20:00.000Z,2024-04-26T00:30:00.000Z,3029.31552,3121.11296,0.14,-428.39,790,-305.99,1.00
85,XAUUSD,buy,low,3033.84822,3003.50974,2024-04-26T00:45:00.000Z,2024-04-26T15:10:00.000Z,3003.50974,3094.52519,0.15,-455.08,865,-303.38,1.00
84,XAUUSD,sell,low,3039.31671,2978.53038,2024-04-25T23:35:00.000Z,2024-04-26T17:55:00.000Z,3069.70988,2978.53038,0.16,972.58,1100,607.86,2.00
87,XAUUSD,sell,low,2977.28896,3007.06185,2024-04-26T18:05:00.000Z,2024-04-26T23:50:00.000Z,3007.06185,2917.74318,0.16,-476.37,345,-297.73,1.00
86,XAUUSD,buy,low,3001.16554,2971.15389,2024-04-26T15:15:00.000Z,2024-04-27T08:15:00.000Z,2971.15389,3061.18885,0.14,-420.16,1020,-300.12,1.00
88,XAUUSD,sell,low,3008.99251,2948.81266,2024-04-27T00:00:00.000Z,2024-04-27T21:40:00.000Z,3039.08243,2948.81266,0.15,902.70,1300,601.80,2.00
90,XAUUSD,sell,low,2948.59411,2978.08005,2024-04-27T21:45:00.000Z,2024-04-27T23:55:00.000Z,2978.08005,2889.62222,0.16,-471.78,130,-294.86,1.00
89,XAUUSD,buy,low,2974.99164,2945.24172,2024-04-27T08:20:00.000Z,2024-04-28T23:25:00.000Z,2945.24172,3034.49147,0.15,-446.25,2345,-297.50,1.00
91,XAUUSD,sell,low,2987.60339,2927.85132,2024-04-28T03:05:00.000Z,2024-04-29T01:20:00.000Z,3017.47942,2927.85132,0.15,896.28,1335,597.52,2.00
93,XAUUSD,sell,low,2931.01296,2960.32309,2024-04-29T01:25:00.000Z,2024-04-29T11:10:00.000Z,2960.32309,2872.39270,0.16,-468.96,585,-293.10,1.00
92,XAUUSD,buy,low,2941.62122,2912.20500,2024-04-29T00:00:00.000Z,2024-04-29T20:15:00.000Z,2912.20500,3000.45364,0.15,-441.24,1215,-294.16,1.00
94,XAUUSD,sell,low,2960.31347,2901.10721,2024-04-29T11:30:00.000Z,2024-04-29T22:45:00.000Z,2989.91661,2901.10721,0.15,888.09,675,592.06,2.00
96,XAUUSD,sell,low,2915.80172,2944.95974,2024-04-29T23:30:00.000Z,2024-04-30T17:20:00.000Z,2944.95974,2857.48569,0.16,-466.53,1070,-291.58,1.00
97,XAUUSD,sell,low,2946.49849,2887.56852,2024-04-30T17:45:00.000Z,2024-05-01T04:30:00.000Z,2975.96348,2887.56852,0.15,883.95,645,589.30,2.00
98,XAUUSD,sell,low,2889.25907,2918.15166,2024-05-01T04:45:00.000Z,2024-05-01T12:45:00.000Z,2918.15166,2831.47389,0.17,-491.17,480,-288.93,1.00
95,XAUUSD,buy,low,2914.08661,2884.94575,2024-04-29T20:30:00.000Z,2024-05-01T17:00:00.000Z,2884.94575,2972.36835,0.15,-437.11,2670,-291.41,1.00
100,XAUUSD,buy,low,2894.81136,2865.86324,2024-05-01T17:15:00.000Z,2024-05-01T20:55:00.000Z,2865.86324,2952.70758,0.16,-463.17,220,-289.48,1.00
99,XAUUSD,sell,low,2894.58254,2836.69089,2024-05-01T16:30:00.000Z,2024-05-02T01:25:00.000Z,2923.52837,2836.69089,0.16,926.27,535,578.92,2.00
101,XAUUSD,buy,low,2865.00386,2836.35382,2024-05-01T21:15:00.000Z,2024-05-02T01:25:00.000Z,2836.35382,2922.30394,0.15,-429.75,250,-286.50,1.00
103,XAUUSD,buy,low,2836.56133,2808.19572,2024-05-02T02:00:00.000Z,2024-05-03T01:00:00.000Z,2808.19572,2893.29256,0.16,-453.85,1380,-283.66,1.00
104,XAUUSD,buy,low,2828.18791,2799.90603,2024-05-03T10:35:00.000Z,2024-05-03T13:45:00.000Z,2799.90603,2884.75167,0.15,-424.23,190,-282.82,1.00
102,XAUUSD,sell,low,2836.33665,2779.60992,2024-05-02T01:30:00.000Z,2024-05-03T17:35:00.000Z,2864.70002,2779.60992,0.16,907.63,2405,567.27,2.00
105,XAUUSD,buy,low,2810.62988,2782.52358,2024-05-03T13:50:00.000Z,2024-05-03T17:35:00.000Z,2782.52358,2866.84248,0.15,-421.59,225,-281.06,1.00
107,XAUUSD,buy,low,2766.50225,2738.83723,2024-05-03T18:40:00.000Z,2024-05-04T18:40:00.000Z,2738.83723,2821.83229,0.16,-442.64,1440,-276.65,1.00
106,XAUUSD,sell,low,2785.76494,2730.04964,2024-05-03T17:40:00.000Z,2024-05-05T00:20:00.000Z,2813.62259,2730.04964,0.16,891.44,1840,557.15,2.00
108,XAUUSD,buy,low,2739.63705,2712.24068,2024-05-04T18:45:00.000Z,2024-05-05T07:10:00.000Z,2712.24068,2794.42980,0.15,-410.95,745,-273.96,1.00
110,XAUUSD,buy,low,2721.62781,2694.41154,2024-05-05T07:20:00.000Z,2024-05-05T08:35:00.000Z,2694.41154,2776.06037,0.16,-435.46,75,-272.16,1.00
109,XAUUSD,sell,low,2731.03654,2676.41581,2024-05-05T00:25:00.000Z,2024-05-05T11:50:00.000Z,2758.34691,2676.41581,0.17,928.55,685,546.21,2.00
111,XAUUSD,buy,low,2694.05074,2667.11023,2024-05-05T08:55:00.000Z,2024-05-05T13:10:00.000Z,2667.11023,2747.93175,0.15,-404.11,255,-269.41,1.00
113,XAUUSD,buy,low,2673.11355,2646.38241,2024-05-05T13:15:00.000Z,2024-05-05T15:25:00.000Z,2646.38241,2726.57582,0.16,-427.70,130,-267.31,1.00
112,XAUUSD,sell,low,2682.51858,2628.86821,2024-05-05T11:55:00.000Z,2024-05-05T18:25:00.000Z,2709.34377,2628.86821,0.17,912.06,390,536.50,2.00
114,XAUUSD,buy,low,2643.21443,2616.78228,2024-05-05T15:55:00.000Z,2024-05-05T19:35:00.000Z,2616.78228,2696.07871,0.16,-422.91,220,-264.32,1.00
116,XAUUSD,buy,low,2616.53641,2590.37104,2024-05-05T20:00:00.000Z,2024-05-05T23:15:00.000Z,2590.37104,2668.86713,0.17,-444.81,195,-261.65,1.00
115,XAUUSD,sell,low,2624.96298,2572.46372,2024-05-05T18:40:00.000Z,2024-05-06T19:35:00.000Z,2651.21261,2572.46372,0.18,944.99,1495,524.99,2.00
117,XAUUSD,buy,low,2589.56167,2563.66606,2024-05-05T23:30:00.000Z,2024-05-06T20:40:00.000Z,2563.66606,2641.35291,0.16,-414.33,1270,-258.96,1.00
119,XAUUSD,buy,low,2563.14486,2537.51342,2024-05-06T21:00:00.000Z,2024-05-07T01:05:00.000Z,2537.51342,2614.40776,0.17,-435.73,245,-256.31,1.00
118,XAUUSD,sell,low,2571.24919,2519.82421,2024-05-06T19:40:00.000Z,2024-05-07T05:05:00.000Z,2596.96169,2519.82421,0.18,925.65,565,514.25,2.00
120,XAUUSD,buy,low,2542.17106,2516.74935,2024-05-07T01:30:00.000Z,2024-05-07T05:05:00.000Z,2516.74935,2593.01448,0.17,-432.17,215,-254.22,1.00
121,XAUUSD,sell,low,2514.41463,2539.55878,2024-05-07T05:10:00.000Z,2024-05-07T13:15:00.000Z,2539.55878,2464.12634,0.18,-452.59,485,-251.44,1.00
123,XAUUSD,sell,low,2534.28775,2559.63062,2024-05-07T13:20:00.000Z,2024-05-07T21:50:00.000Z,2559.63062,2483.60199,0.17,-430.83,510,-253.43,1.00
122,XAUUSD,buy,low,2515.77380,2566.08928,2024-05-07T05:15:00.000Z,2024-05-07T22:05:00.000Z,2490.61607,2566.08928,0.18,905.68,1010,503.15,2.00
125,XAUUSD,sell,low,2566.19568,2591.85763,2024-05-07T22:40:00.000Z,2024-05-08T02:05:00.000Z,2591.85763,2514.87176,0.18,-461.92,205,-256.62,1.00
124,XAUUSD,buy,low,2564.46138,2615.75060,2024-05-07T22:10:00.000Z,2024-05-08T16:05:00.000Z,2538.81676,2615.75060,0.18,923.21,1075,512.89,2.00
126,XAUUSD,sell,low,2589.10321,2614.99424,2024-05-08T02:10:00.000Z,2024-05-08T16:05:00.000Z,2614.99424,2537.32115,0.17,-440.15,835,-258.91,1.00
128,XAUUSD,sell,low,2614.74915,2640.89664,2024-05-08T16:20:00.000Z,2024-05-09T02:10:00.000Z,2640.89664,2562.45417,0.17,-444.51,590,-261.47,1.00
129,XAUUSD,sell,low,2636.20232,2662.56434,2024-05-09T02:20:00.000Z,2024-05-09T05:25:00.000Z,2662.56434,2583.47827,0.16,-421.79,185,-263.62,1.00
130,XAUUSD,sell,low,2652.16991,2599.12651,2024-05-09T05:30:00.000Z,2024-05-10T14:00:00.000Z,2678.69161,2599.12651,0.15,795.65,1950,530.43,2.00
127,XAUUSD,buy,low,2614.98256,2588.83273,2024-05-08T16:10:00.000Z,2024-05-10T19:35:00.000Z,2588.83273,2667.28221,0.17,-444.55,3085,-261.50,1.00
131,XAUUSD,sell,low,2602.71885,2628.74603,2024-05-10T14:05:00.000Z,2024-05-11T15:30:00.000Z,2628.74603,2550.66447,0.17,-442.46,1525,-260.27,1.00
132,XAUUSD,buy,low,2584.72942,2636.42400,2024-05-10T20:00:00.000Z,2024-05-11T15:55:00.000Z,2558.88212,2636.42400,0.16,827.11,1195,516.95,2.00
133,XAUUSD,sell,low,2624.41843,2650.66262,2024-05-11T15:35:00.000Z,2024-05-11T22:45:00.000Z,2650.66262,2571.93006,0.15,-393.66,430,-262.44,1.00
134,XAUUSD,buy,low,2627.99898,2680.55896,2024-05-11T16:30:00.000Z,2024-05-12T01:35:00.000Z,2601.71899,2680.55896,0.17,893.52,545,525.60,2.00
135,XAUUSD,sell,low,2663.20620,2689.83826,2024-05-11T23:45:00.000Z,2024-05-12T02:20:00.000Z,2689.83826,2609.94208,0.16,-426.11,155,-266.32,1.00
137,XAUUSD,sell,low,2705.80830,2732.86639,2024-05-12T03:15:00.000Z,2024-05-12T12:15:00.000Z,2732.86639,2651.69214,0.17,-459.99,540,-270.58,1.00
136,XAUUSD,buy,low,2681.72611,2735.36063,2024-05-12T01:40:00.000Z,2024-05-12T13:35:00.000Z,2654.90885,2735.36063,0.18,965.42,715,536.35,2.00
139,XAUUSD,buy,low,2729.26540,2701.97274,2024-05-12T13:40:00.000Z,2024-05-13T01:50:00.000Z,2701.97274,2783.85071,0.17,-463.98,730,-272.93,1.00
138,XAUUSD,sell,low,2729.03240,2756.32273,2024-05-12T12:30:00.000Z,2024-05-13T19:25:00.000Z,2756.32273,2674.45176,0.16,-436.65,1855,-272.90,1.00
140,XAUUSD,buy,low,2703.31678,2757.38311,2024-05-13T02:05:00.000Z,2024-05-13T19:25:00.000Z,2676.28361,2757.38311,0.17,919.13,1040,540.66,2.00
