ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
2,XAUUSD,sell,low,2638.51176,2664.89687,2024-06-15T01:00:00.000Z,2024-06-15T10:35:00.000Z,2664.89687,2559.35640,0.19,-501.32,575,-263.85,1.00
1,XAUUSD,buy,low,2649.71683,2623.21966,2024-06-15T00:05:00.000Z,2024-06-16T04:00:00.000Z,2623.21966,2729.20834,0.19,-503.45,1675,-264.97,1.00
4,XAUUSD,buy,low,2625.76714,2599.50947,2024-06-16T04:15:00.000Z,2024-06-16T08:30:00.000Z,2599.50947,2704.54016,0.17,-446.38,255,-262.58,1.00
3,XAUUSD,sell,low,2655.75457,2576.08193,2024-06-15T10:50:00.000Z,2024-06-17T03:45:00.000Z,2682.31211,2576.08193,0.18,1434.11,2455,796.73,3.00
5,XAUUSD,buy,low,2601.26077,2575.24816,2024-06-16T08:50:00.000Z,2024-06-17T03:45:00.000Z,2575.24816,2679.29859,0.16,-416.20,1135,-260.13,1.00
7,XAUUSD,buy,low,2568.85267,2543.16414,2024-06-17T04:30:00.000Z,2024-06-17T10:20:00.000Z,2543.16414,2645.91825,0.19,-488.08,350,-256.89,1.00
6,XAUUSD,sell,low,2573.03903,2598.76942,2024-06-17T03:50:00.000Z,2024-06-17T19:10:00.000Z,2598.76942,2495.84786,0.19,-488.88,920,-257.30,1.00
8,XAUUSD,buy,low,2548.17628,2624.62156,2024-06-17T10:30:00.000Z,2024-06-17T21:00:00.000Z,2522.69451,2624.62156,0.18,1376.02,630,764.45,3.00
9,XAUUSD,sell,low,2607.49474,2633.56969,2024-06-17T19:45:00.000Z,2024-06-17T23:05:00.000Z,2633.56969,2529.26990,0.16,-417.20,200,-260.75,1.00
11,XAUUSD,sell,low,2635.53132,2661.88664,2024-06-17T23:45:00.000Z,2024-06-18T02:30:00.000Z,2661.88664,2556.46538,0.18,-474.40,165,-263.55,1.00
12,XAUUSD,sell,low,2663.03248,2689.66281,2024-06-18T02:35:00.000Z,2024-06-18T06:20:00.000Z,2689.66281,2583.14151,0.17,-452.72,225,-266.30,1.00
10,XAUUSD,buy,low,2621.45262,2700.09620,2024-06-17T21:05:00.000Z,2024-06-18T06:45:00.000Z,2595.23809,2700.09620,0.19,1494.23,580,786.44,3.00
13,XAUUSD,buy,low,2696.77515,2669.80740,2024-06-18T06:50:00.000Z,2024-06-18T18:15:00.000Z,2669.80740,2777.67840,0.19,-512.39,685,-269.68,1.00
15,XAUUSD,buy,low,2674.60214,2647.85612,2024-06-18T18:20:00.000Z,2024-06-19T00:50:00.000Z,2647.85612,2754.84020,0.18,-481.43,390,-267.46,1.00
14,XAUUSD,sell,low,2696.87747,2615.97115,2024-06-18T07:15:00.000Z,2024-06-19T08:40:00.000Z,2723.84625,2615.97115,0.19,1537.22,1525,809.06,3.00
16,XAUUSD,buy,low,2641.11698,2614.70581,2024-06-19T01:25:00.000Z,2024-06-19T08:40:00.000Z,2614.70581,2720.35049,0.17,-448.99,435,-264.11,1.00
17,XAUUSD,buy,low,2623.79399,2597.55605,2024-06-19T08:45:00.000Z,2024-06-19T11:30:00.000Z,2597.55605,2702.50781,0.19,-498.52,165,-262.38,1.00
19,XAUUSD,buy,low,2602.25342,2576.23088,2024-06-19T11:55:00.000Z,2024-06-19T16:00:00.000Z,2576.23088,2680.32102,0.19,-494.43,245,-260.23,1.00
