ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
2,XAUUSD,sell,low,2642.71791,2669.14509,2023-01-01T05:55:00.000Z,2023-01-01T10:10:00.000Z,2669.14509,2563.43637,0.19,-502.12,255,-264.27,1.00
3,XAUUSD,sell,low,2683.97885,2710.81864,2023-01-01T12:15:00.000Z,2023-01-02T09:50:00.000Z,2710.81864,2603.45948,0.18,-483.12,1295,-268.40,1.00
4,XAUUSD,sell,low,2702.50358,2729.52861,2023-01-02T20:00:00.000Z,2023-01-03T03:30:00.000Z,2729.52861,2621.42847,0.17,-459.43,450,-270.25,1.00
1,XAUUSD,buy,low,2656.93501,2736.64306,2023-01-01T03:40:00.000Z,2023-01-03T04:10:00.000Z,2630.36566,2736.64306,0.19,1514.45,2910,797.08,3.00
6,XAUUSD,buy,low,2683.86728,2657.02861,2023-01-04T11:05:00.000Z,2023-01-04T13:40:00.000Z,2657.02861,2764.38330,0.19,-509.93,155,-268.39,1.00
5,XAUUSD,sell,low,2679.80265,2599.40857,2023-01-04T04:25:00.000Z,2023-01-05T16:20:00.000Z,2706.60068,2599.40857,0.19,1527.49,2155,803.94,3.00
7,XAUUSD,buy,low,2591.25694,2565.34437,2023-01-06T01:30:00.000Z,2023-01-07T22:20:00.000Z,2565.34437,2668.99465,0.21,-544.16,2690,-259.13,1.00
9,XAUUSD,buy,low,2569.55188,2543.85637,2023-01-07T22:25:00.000Z,2023-01-07T23:15:00.000Z,2543.85637,2646.63844,0.21,-539.61,50,-256.96,1.00
8,XAUUSD,sell,low,2605.75413,2631.81167,2023-01-07T16:20:00.000Z,2023-01-10T19:50:00.000Z,2631.81167,2527.58151,0.21,-547.21,4530,-260.58,1.00
10,XAUUSD,buy,low,2555.12074,2631.77437,2023-01-07T23:20:00.000Z,2023-01-10T19:50:00.000Z,2529.56954,2631.77437,0.20,1533.07,4110,766.54,3.00
12,XAUUSD,sell,low,2632.71562,2659.04277,2023-01-10T20:05:00.000Z,2023-01-11T00:50:00.000Z,2659.04277,2553.73415,0.21,-552.87,285,-263.27,1.00
13,XAUUSD,sell,low,2655.17070,2681.72241,2023-01-11T01:00:00.000Z,2023-01-11T08:10:00.000Z,2681.72241,2575.51558,0.20,-531.03,430,-265.52,1.00
14,XAUUSD,sell,low,2680.36132,2707.16493,2023-01-11T08:30:00.000Z,2023-01-11T13:00:00.000Z,2707.16493,2599.95048,0.18,-482.47,270,-268.04,1.00
11,XAUUSD,buy,low,2637.40048,2716.52250,2023-01-10T19:55:00.000Z,2023-01-11T13:25:00.000Z,2611.02648,2716.52250,0.21,1661.56,1050,791.22,3.00
15,XAUUSD,sell,low,2702.04754,2729.06802,2023-01-11T13:05:00.000Z,2023-01-11T21:25:00.000Z,2729.06802,2620.98612,0.17,-459.35,500,-270.20,1.00
17,XAUUSD,sell,low,2728.75961,2756.04721,2023-01-11T22:00:00.000Z,2023-01-12T04:35:00.000Z,2756.04721,2646.89683,0.19,-518.46,395,-272.88,1.00
18,XAUUSD,sell,low,2746.96982,2774.43952,2023-01-12T08:00:00.000Z,2023-01-14T02:55:00.000Z,2774.43952,2664.56072,0.18,-494.45,2575,-274.70,1.00
16,XAUUSD,buy,low,2705.77844,2786.95179,2023-01-11T15:45:00.000Z,2023-01-17T23:25:00.000Z,2678.72065,2786.95179,0.20,1623.47,9100,811.73,3.00
19,XAUUSD,sell,low,2779.34791,2807.14139,2023-01-14T05:30:00.000Z,2023-01-18T06:15:00.000Z,2807.14139,2695.96747,0.17,-472.49,5805,-277.93,1.00
21,XAUUSD,sell,low,2803.57724,2831.61301,2023-01-18T06:30:00.000Z,2023-01-19T02:35:00.000Z,2831.61301,2719.46992,0.19,-532.68,1205,-280.36,1.00
20,XAUUSD,buy,low,2787.52489,2759.64964,2023-01-17T23:30:00.000Z,2023-01-19T17:00:00.000Z,2759.64964,2871.15063,0.20,-557.50,2490,-278.75,1.00
23,XAUUSD,buy,low,2755.37135,2727.81763,2023-01-19T22:55:00.000Z,2023-01-20T21:05:00.000Z,2727.81763,2838.03249,0.18,-495.97,1330,-275.54,1.00
24,XAUUSD,buy,low,2749.29636,2721.80340,2023-01-20T21:50:00.000Z,2023-01-22T21:20:00.000Z,2721.80340,2831.77525,0.17,-467.38,2850,-274.93,1.00
25,XAUUSD,buy,low,2741.17970,2823.41509,2023-01-22T22:25:00.000Z,2023-01-24T00:35:00.000Z,2713.76790,2823.41509,0.16,1315.77,1570,822.35,3.00
22,XAUUSD,sell,low,2798.04746,2826.02793,2023-01-19T10:20:00.000Z,2023-01-24T00:45:00.000Z,2826.02793,2714.10603,0.18,-503.65,6625,-279.80,1.00
