ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
5,XAUUSD,buy,low,2483.46541,2458.63075,2024-05-01T08:40:00.000Z,2024-05-01T09:42:00.000Z,2458.63075,2545.55204,0.20,-496.69,62,-248.35,1.00
4,XAUUSD,buy,low,2479.88973,2455.09083,2024-05-01T08:39:00.000Z,2024-05-01T12:13:00.000Z,2455.09083,2541.88697,0.20,-495.98,214,-247.99,1.00
6,XAUUSD,buy,low,2464.16881,2439.52712,2024-05-01T09:43:00.000Z,2024-05-01T12:40:00.000Z,2439.52712,2525.77303,0.19,-468.19,177,-246.42,1.00
1,XAUUSD,sell,low,2496.91435,2434.49149,2024-05-01T08:19:00.000Z,2024-05-01T12:47:00.000Z,2521.88350,2434.49149,0.20,1248.46,268,624.23,2.50
2,XAUUSD,sell,low,2496.30009,2433.89259,2024-05-01T08:20:00.000Z,2024-05-01T12:47:00.000Z,2521.26309,2433.89259,0.20,1248.15,267,624.08,2.50
3,XAUUSD,sell,low,2490.52564,2428.26250,2024-05-01T08:21:00.000Z,2024-05-01T12:50:00.000Z,2515.43090,2428.26250,0.20,1245.26,269,622.63,2.50
7,XAUUSD,buy,low,2451.10767,2426.59659,2024-05-01T12:27:00.000Z,2024-05-01T12:50:00.000Z,2426.59659,2512.38536,0.18,-441.20,23,-245.11,1.00
10,XAUUSD,sell,low,2425.62915,2449.88544,2024-05-01T12:51:00.000Z,2024-05-01T13:22:00.000Z,2449.88544,2364.98842,0.24,-582.15,31,-242.56,1.00
8,XAUUSD,sell,low,2433.00719,2372.18201,2024-05-01T12:48:00.000Z,2024-05-01T17:54:00.000Z,2457.33726,2372.18201,0.23,1398.98,306,608.25,2.50
9,XAUUSD,sell,low,2431.49021,2370.70296,2024-05-01T12:49:00.000Z,2024-05-01T17:54:00.000Z,2455.80512,2370.70296,0.23,1398.11,305,607.87,2.50
14,XAUUSD,sell,low,2378.61429,2402.40044,2024-05-01T17:55:00.000Z,2024-05-01T18:43:00.000Z,2402.40044,2319.14893,0.30,-713.58,48,-237.86,1.00
15,XAUUSD,sell,low,2381.63158,2405.44790,2024-05-01T17:56:00.000Z,2024-05-01T18:44:00.000Z,2405.44790,2322.09079,0.30,-714.49,48,-238.16,1.00
12,XAUUSD,buy,low,2390.57158,2366.66587,2024-05-01T17:05:00.000Z,2024-05-01T20:56:00.000Z,2366.66587,2450.33587,0.24,-573.74,231,-239.06,1.00
13,XAUUSD,buy,low,2390.60990,2366.70380,2024-05-01T17:06:00.000Z,2024-05-01T20:56:00.000Z,2366.70380,2450.37515,0.24,-573.75,230,-239.06,1.00
16,XAUUSD,buy,low,2387.35910,2363.48551,2024-05-01T19:00:00.000Z,2024-05-01T20:59:00.000Z,2363.48551,2447.04308,0.26,-620.71,119,-238.74,1.00
18,XAUUSD,sell,low,2367.31120,2390.98432,2024-05-01T20:57:00.000Z,2024-05-01T23:15:00.000Z,2390.98432,2308.12842,0.24,-568.15,138,-236.73,1.00
17,XAUUSD,sell,low,2383.17816,2407.00994,2024-05-01T19:45:00.000Z,2024-05-01T23:56:00.000Z,2407.00994,2323.59870,0.26,-619.63,251,-238.32,1.00
11,XAUUSD,sell,low,2399.37363,2423.36737,2024-05-01T16:51:00.000Z,2024-05-02T00:24:00.000Z,2423.36737,2339.38929,0.23,-551.86,453,-239.94,1.00
22,XAUUSD,sell,low,2402.20738,2426.22946,2024-05-01T23:59:00.000Z,2024-05-02T00:29:00.000Z,2426.22946,2342.15220,0.20,-480.44,30,-240.22,1.00
20,XAUUSD,buy,low,2376.98447,2436.40908,2024-05-01T21:20:00.000Z,2024-05-02T17:48:00.000Z,2353.21462,2436.40908,0.23,1366.77,1228,594.25,2.50
19,XAUUSD,buy,low,2377.06217,2436.48873,2024-05-01T21:16:00.000Z,2024-05-02T17:50:00.000Z,2353.29155,2436.48873,0.23,1366.81,1234,594.27,2.50
23,XAUUSD,sell,low,2421.05062,2445.26112,2024-05-02T00:25:00.000Z,2024-05-02T18:08:00.000Z,2445.26112,2360.52435,0.19,-460.00,1063,-242.11,1.00
21,XAUUSD,buy,low,2388.89235,2448.61466,2024-05-01T23:20:00.000Z,2024-05-02T18:16:00.000Z,2365.00343,2448.61466,0.22,1313.89,1136,597.22,2.50
24,XAUUSD,sell,low,2427.20232,2451.47435,2024-05-02T00:30:00.000Z,2024-05-02T18:16:00.000Z,2451.47435,2366.52226,0.18,-436.90,1066,-242.72,1.00
25,XAUUSD,sell,low,2435.04958,2459.40007,2024-05-03T00:17:00.000Z,2024-05-03T05:42:00.000Z,2459.40007,2374.17334,0.24,-584.41,325,-243.50,1.00
26,XAUUSD,sell,low,2434.64874,2458.99523,2024-05-03T00:18:00.000Z,2024-05-03T05:42:00.000Z,2458.99523,2373.78252,0.24,-584.32,324,-243.46,1.00
27,XAUUSD,sell,low,2436.85054,2461.21904,2024-05-03T00:19:00.000Z,2024-05-03T05:53:00.000Z,2461.21904,2375.92927,0.24,-584.84,334,-243.69,1.00
31,XAUUSD,buy,low,2463.79466,2439.15671,2024-05-03T09:20:00.000Z,2024-05-03T09:40:00.000Z,2439.15671,2525.38952,0.20,-492.76,20,-246.38,1.00
33,XAUUSD,sell,low,2453.50885,2478.04394,2024-05-03T10:04:00.000Z,2024-05-03T11:21:00.000Z,2478.04394,2392.17113,0.19,-466.17,77,-245.35,1.00
30,XAUUSD,sell,low,2461.67374,2486.29048,2024-05-03T09:19:00.000Z,2024-05-03T19:12:00.000Z,2486.29048,2400.13190,0.20,-492.33,593,-246.17,1.00
34,XAUUSD,sell,low,2461.12912,2485.74041,2024-05-03T11:39:00.000Z,2024-05-03T19:12:00.000Z,2485.74041,2399.60089,0.18,-443.00,453,-246.11,1.00
28,XAUUSD,buy,low,2435.56342,2496.45250,2024-05-03T01:08:00.000Z,2024-05-03T21:18:00.000Z,2411.20778,2496.45250,0.24,1461.34,1210,608.89,2.50
29,XAUUSD,buy,low,2436.71940,2497.63738,2024-05-03T01:09:00.000Z,2024-05-03T21:18:00.000Z,2412.35221,2497.63738,0.24,1462.03,1209,609.18,2.50
32,XAUUSD,buy,low,2441.70147,2502.74400,2024-05-03T09:45:00.000Z,2024-05-03T21:29:00.000Z,2417.28445,2502.74400,0.20,1220.85,704,610.43,2.50
36,XAUUSD,sell,low,2527.67379,2464.48195,2024-05-03T22:05:00.000Z,2024-05-04T02:27:00.000Z,2552.95053,2464.48195,0.24,1516.60,262,631.92,2.50
37,XAUUSD,sell,low,2527.66341,2464.47183,2024-05-03T22:06:00.000Z,2024-05-04T02:27:00.000Z,2552.94005,2464.47183,0.24,1516.60,261,631.92,2.50
35,XAUUSD,sell,low,2522.66785,2459.60115,2024-05-03T22:04:00.000Z,2024-05-04T02:40:00.000Z,2547.89453,2459.60115,0.24,1513.60,276,630.67,2.50
41,XAUUSD,buy,low,2398.13255,2374.15123,2024-05-04T06:26:00.000Z,2024-05-04T07:48:00.000Z,2374.15123,2458.08587,0.35,-839.35,82,-239.81,1.00
42,XAUUSD,buy,low,2397.14943,2373.17794,2024-05-04T06:28:00.000Z,2024-05-04T07:48:00.000Z,2373.17794,2457.07817,0.35,-839.00,80,-239.71,1.00
44,XAUUSD,buy,low,2369.22641,2428.45707,2024-05-04T07:54:00.000Z,2024-05-04T12:06:00.000Z,2345.53414,2428.45707,0.32,1895.38,252,592.31,2.50
43,XAUUSD,buy,low,2373.16316,2432.49224,2024-05-04T07:50:00.000Z,2024-05-04T12:18:00.000Z,2349.43153,2432.49224,0.32,1898.53,268,593.29,2.50
45,XAUUSD,buy,low,2423.18047,2398.94866,2024-05-04T12:12:00.000Z,2024-05-04T16:24:00.000Z,2398.94866,2483.75998,0.35,-848.11,252,-242.32,1.00
46,XAUUSD,buy,low,2411.29643,2387.18346,2024-05-04T12:46:00.000Z,2024-05-04T17:14:00.000Z,2387.18346,2471.57884,0.39,-940.41,268,-241.13,1.00
39,XAUUSD,sell,low,2417.96511,2442.14476,2024-05-04T05:19:00.000Z,2024-05-04T19:22:00.000Z,2442.14476,2357.51598,0.35,-846.29,843,-241.80,1.00
38,XAUUSD,sell,low,2419.10238,2443.29341,2024-05-04T05:18:00.000Z,2024-05-04T19:24:00.000Z,2443.29341,2358.62482,0.35,-846.69,846,-241.91,1.00
40,XAUUSD,sell,low,2418.99255,2443.18247,2024-05-04T05:21:00.000Z,2024-05-04T19:24:00.000Z,2443.18247,2358.51773,0.35,-846.65,843,-241.90,1.00
47,XAUUSD,buy,low,2409.03134,2469.25713,2024-05-04T17:00:00.000Z,2024-05-04T22:00:00.000Z,2384.94103,2469.25713,0.38,2288.58,300,602.26,2.50
50,XAUUSD,buy,low,2465.08300,2440.43217,2024-05-04T22:11:00.000Z,2024-05-05T00:40:00.000Z,2440.43217,2526.71007,0.34,-838.13,149,-246.51,1.00
48,XAUUSD,buy,low,2436.33984,2411.97644,2024-05-04T19:19:00.000Z,2024-05-05T02:39:00.000Z,2411.97644,2497.24834,0.35,-852.72,440,-243.63,1.00
49,XAUUSD,buy,low,2437.11808,2412.74690,2024-05-04T19:23:00.000Z,2024-05-05T02:39:00.000Z,2412.74690,2498.04603,0.33,-804.25,436,-243.71,1.00
54,XAUUSD,buy,low,2383.30373,2442.88632,2024-05-05T03:35:00.000Z,2024-05-05T04:26:00.000Z,2359.47069,2442.88632,0.30,1787.48,51,595.83,2.50
55,XAUUSD,buy,low,2401.64289,2377.62646,2024-05-05T08:28:00.000Z,2024-05-05T13:02:00.000Z,2377.62646,2461.68396,0.34,-816.56,274,-240.16,1.00
56,XAUUSD,buy,low,2402.92231,2378.89308,2024-05-05T08:29:00.000Z,2024-05-05T13:02:00.000Z,2378.89308,2462.99536,0.34,-816.99,273,-240.29,1.00
52,XAUUSD,sell,low,2433.99722,2373.14729,2024-05-05T01:41:00.000Z,2024-05-05T13:05:00.000Z,2458.33719,2373.14729,0.33,2008.05,684,608.50,2.50
53,XAUUSD,sell,low,2433.78697,2372.94230,2024-05-05T01:42:00.000Z,2024-05-05T13:05:00.000Z,2458.12484,2372.94230,0.33,2007.87,683,608.45,2.50
51,XAUUSD,sell,low,2431.57351,2370.78417,2024-05-05T01:40:00.000Z,2024-05-05T13:06:00.000Z,2455.88924,2370.78417,0.33,2006.05,686,607.89,2.50
58,XAUUSD,buy,low,2371.81010,2348.09200,2024-05-05T13:07:00.000Z,2024-05-05T13:48:00.000Z,2348.09200,2431.10535,0.43,-1019.88,41,-237.18,1.00
