ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
4,XAUUSD,sell,low,2671.49558,2698.21054,2024-06-14T11:00:00.000Z,2024-06-17T09:55:00.000Z,2698.21054,2604.70819,0.19,-507.58,4255,-267.15,1.00
5,XAUUSD,sell,low,2671.12213,2697.83336,2024-06-14T11:50:00.000Z,2024-06-17T09:55:00.000Z,2697.83336,2604.34408,0.19,-507.51,4205,-267.11,1.00
2,XAUUSD,buy,low,2667.04378,2640.37334,2024-06-14T05:20:00.000Z,2024-06-18T04:20:00.000Z,2640.37334,2733.71987,0.19,-506.74,5700,-266.70,1.00
3,XAUUSD,buy,low,2668.01603,2641.33587,2024-06-14T05:25:00.000Z,2024-06-18T04:20:00.000Z,2641.33587,2734.71643,0.19,-506.92,5695,-266.80,1.00
1,XAUUSD,buy,low,2662.26427,2635.64162,2024-06-14T04:55:00.000Z,2024-06-18T06:20:00.000Z,2635.64162,2728.82087,0.19,-505.83,5845,-266.23,1.00
10,XAUUSD,sell,low,2649.27556,2675.76831,2024-06-18T07:20:00.000Z,2024-06-19T05:00:00.000Z,2675.76831,2583.04367,0.14,-370.90,1300,-264.93,1.00
8,XAUUSD,buy,low,2647.17678,2713.35620,2024-06-18T07:10:00.000Z,2024-06-19T11:45:00.000Z,2620.70501,2713.35620,0.14,926.51,1715,661.79,2.50
9,XAUUSD,buy,low,2648.62098,2714.83650,2024-06-18T07:15:00.000Z,2024-06-19T11:45:00.000Z,2622.13477,2714.83650,0.14,927.02,1710,662.16,2.50
6,XAUUSD,sell,low,2696.98313,2723.95296,2024-06-17T10:00:00.000Z,2024-06-19T13:00:00.000Z,2723.95296,2629.55855,0.17,-458.49,3060,-269.70,1.00
7,XAUUSD,sell,low,2698.64768,2725.63415,2024-06-17T10:15:00.000Z,2024-06-19T13:30:00.000Z,2725.63415,2631.18148,0.17,-458.77,3075,-269.86,1.00
11,XAUUSD,buy,low,2676.08391,2742.98601,2024-06-19T05:05:00.000Z,2024-06-20T02:05:00.000Z,2649.32307,2742.98601,0.13,869.73,1260,669.02,2.50
15,XAUUSD,sell,low,2741.69643,2769.11339,2024-06-20T07:00:00.000Z,2024-06-20T08:55:00.000Z,2769.11339,2673.15402,0.16,-438.67,115,-274.17,1.00
16,XAUUSD,sell,low,2743.03193,2770.46225,2024-06-20T07:05:00.000Z,2024-06-20T08:55:00.000Z,2770.46225,2674.45613,0.16,-438.89,110,-274.30,1.00
18,XAUUSD,sell,low,2742.26231,2769.68493,2024-06-20T14:40:00.000Z,2024-06-21T03:45:00.000Z,2769.68493,2673.70575,0.15,-411.34,785,-274.23,1.00
17,XAUUSD,sell,low,2747.66455,2775.14119,2024-06-20T14:35:00.000Z,2024-06-21T05:10:00.000Z,2775.14119,2678.97294,0.15,-412.15,875,-274.77,1.00
12,XAUUSD,buy,low,2713.39287,2781.22769,2024-06-19T11:50:00.000Z,2024-06-21T05:25:00.000Z,2686.25894,2781.22769,0.16,1085.36,2495,678.35,2.50
13,XAUUSD,buy,low,2715.70104,2783.59357,2024-06-19T11:55:00.000Z,2024-06-21T05:35:00.000Z,2688.54403,2783.59357,0.16,1086.28,2500,678.93,2.50
20,XAUUSD,sell,low,2778.76682,2806.55449,2024-06-21T05:40:00.000Z,2024-06-22T00:55:00.000Z,2806.55449,2709.29765,0.17,-472.39,1155,-277.88,1.00
22,XAUUSD,sell,low,2778.93490,2806.72425,2024-06-21T06:15:00.000Z,2024-06-22T00:55:00.000Z,2806.72425,2709.46153,0.17,-472.42,1120,-277.89,1.00
14,XAUUSD,buy,low,2745.22690,2813.85757,2024-06-20T05:50:00.000Z,2024-06-22T01:15:00.000Z,2717.77463,2813.85757,0.16,1098.09,2605,686.31,2.50
24,XAUUSD,sell,low,2815.08085,2843.23166,2024-06-22T02:55:00.000Z,2024-06-22T10:35:00.000Z,2843.23166,2744.70383,0.17,-478.56,460,-281.51,1.00
25,XAUUSD,sell,low,2815.26606,2843.41872,2024-06-22T03:15:00.000Z,2024-06-22T10:35:00.000Z,2843.41872,2744.88440,0.17,-478.60,440,-281.53,1.00
21,XAUUSD,buy,low,2780.24158,2849.74762,2024-06-21T05:45:00.000Z,2024-06-22T11:55:00.000Z,2752.43916,2849.74762,0.17,1181.60,1810,695.06,2.50
19,XAUUSD,buy,low,2780.97614,2850.50054,2024-06-21T05:30:00.000Z,2024-06-22T12:00:00.000Z,2753.16637,2850.50054,0.15,1042.87,1830,695.24,2.50
27,XAUUSD,sell,low,2839.17152,2867.56324,2024-06-22T15:05:00.000Z,2024-06-23T00:55:00.000Z,2867.56324,2768.19224,0.19,-539.44,590,-283.92,1.00
28,XAUUSD,sell,low,2840.74005,2869.14745,2024-06-22T15:10:00.000Z,2024-06-23T00:55:00.000Z,2869.14745,2769.72155,0.19,-539.74,585,-284.07,1.00
26,XAUUSD,sell,low,2849.27961,2877.77240,2024-06-22T11:55:00.000Z,2024-06-23T13:30:00.000Z,2877.77240,2778.04762,0.17,-484.38,1535,-284.93,1.00
23,XAUUSD,buy,low,2815.73391,2886.12726,2024-06-22T02:40:00.000Z,2024-06-23T14:15:00.000Z,2787.57657,2886.12726,0.17,1196.69,2135,703.93,2.50
32,XAUUSD,sell,low,2875.18744,2903.93931,2024-06-23T15:45:00.000Z,2024-06-24T00:35:00.000Z,2903.93931,2803.30775,0.18,-517.53,530,-287.52,1.00
33,XAUUSD,sell,low,2879.20313,2907.99516,2024-06-23T15:50:00.000Z,2024-06-24T01:55:00.000Z,2907.99516,2807.22305,0.18,-518.26,605,-287.92,1.00
29,XAUUSD,buy,low,2842.02375,2913.07434,2024-06-22T15:20:00.000Z,2024-06-24T09:35:00.000Z,2813.60351,2913.07434,0.19,1349.96,2535,710.51,2.50
36,XAUUSD,buy,low,2914.20213,2885.06011,2024-06-24T10:55:00.000Z,2024-06-24T22:05:00.000Z,2885.06011,2987.05718,0.18,-524.56,670,-291.42,1.00
37,XAUUSD,sell,low,2882.46994,2911.29464,2024-06-25T09:50:00.000Z,2024-06-26T02:40:00.000Z,2911.29464,2810.40819,0.18,-518.84,1010,-288.25,1.00
38,XAUUSD,buy,low,2913.59112,2884.45520,2024-06-26T02:50:00.000Z,2024-06-26T08:30:00.000Z,2884.45520,2986.43089,0.17,-495.31,340,-291.36,1.00
31,XAUUSD,buy,low,2881.07142,2852.26070,2024-06-23T15:30:00.000Z,2024-06-26T15:45:00.000Z,2852.26070,2953.09820,0.18,-518.59,4335,-288.11,1.00
30,XAUUSD,buy,low,2873.82118,2845.08297,2024-06-23T10:45:00.000Z,2024-06-26T16:10:00.000Z,2845.08297,2945.66671,0.17,-488.55,4645,-287.38,1.00
39,XAUUSD,sell,low,2850.72874,2879.23603,2024-06-26T16:00:00.000Z,2024-06-26T21:20:00.000Z,2879.23603,2779.46052,0.15,-427.61,320,-285.07,1.00
35,XAUUSD,sell,low,2901.63809,2829.09714,2024-06-24T02:20:00.000Z,2024-06-27T00:10:00.000Z,2930.65447,2829.09714,0.16,1160.66,4190,725.41,2.50
34,XAUUSD,sell,low,2899.91028,2827.41253,2024-06-24T02:15:00.000Z,2024-06-27T00:15:00.000Z,2928.90939,2827.41253,0.16,1159.96,4200,724.98,2.50
41,XAUUSD,sell,low,2818.25503,2846.43759,2024-06-27T01:50:00.000Z,2024-06-27T04:20:00.000Z,2846.43759,2747.79866,0.18,-507.29,150,-281.83,1.00
42,XAUUSD,sell,low,2818.71919,2846.90638,2024-06-27T01:55:00.000Z,2024-06-27T04:20:00.000Z,2846.90638,2748.25121,0.18,-507.37,145,-281.87,1.00
43,XAUUSD,sell,low,2807.58131,2835.65712,2024-06-27T06:15:00.000Z,2024-06-27T16:30:00.000Z,2835.65712,2737.39178,0.16,-449.21,615,-280.76,1.00
44,XAUUSD,sell,low,2808.53316,2836.61849,2024-06-27T06:20:00.000Z,2024-06-27T16:30:00.000Z,2836.61849,2738.31983,0.16,-449.37,610,-280.85,1.00
40,XAUUSD,sell,low,2843.84205,2872.28047,2024-06-26T22:50:00.000Z,2024-06-27T20:40:00.000Z,2872.28047,2772.74600,0.14,-398.14,1310,-284.38,1.00
47,XAUUSD,buy,low,2844.46398,2816.01934,2024-06-27T17:55:00.000Z,2024-06-29T04:50:00.000Z,2816.01934,2915.57558,0.14,-398.22,2095,-284.45,1.00
46,XAUUSD,buy,low,2825.31690,2797.06373,2024-06-27T07:50:00.000Z,2024-06-29T08:30:00.000Z,2797.06373,2895.94982,0.16,-452.05,2920,-282.53,1.00
45,XAUUSD,buy,low,2823.25611,2795.02355,2024-06-27T07:45:00.000Z,2024-06-29T10:25:00.000Z,2795.02355,2893.83751,0.16,-451.72,3040,-282.33,1.00
48,XAUUSD,sell,low,2858.71535,2787.24747,2024-06-27T20:00:00.000Z,2024-06-29T13:15:00.000Z,2887.30250,2787.24747,0.14,1000.55,2475,714.68,2.50
51,XAUUSD,buy,low,2803.89768,2775.85870,2024-06-29T08:35:00.000Z,2024-06-29T14:25:00.000Z,2775.85870,2873.99512,0.12,-336.47,350,-280.39,1.00
49,XAUUSD,sell,low,2843.25662,2772.17521,2024-06-28T23:50:00.000Z,2024-06-29T14:30:00.000Z,2871.68919,2772.17521,0.14,995.14,880,710.81,2.50
52,XAUUSD,buy,low,2792.68823,2764.76135,2024-06-29T10:45:00.000Z,2024-06-29T14:45:00.000Z,2764.76135,2862.50544,0.12,-335.12,240,-279.27,1.00
