ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
1,XAUUSD,buy,low,2651.56115,2625.04554,2024-03-21T00:05:00.000Z,2024-03-21T20:50:00.000Z,2625.04554,2704.59237,0.19,-503.80,1245,-265.16,1.00
3,XAUUSD,buy,low,2629.67577,2603.37902,2024-03-21T21:00:00.000Z,2024-03-22T05:10:00.000Z,2603.37902,2682.26929,0.18,-473.34,490,-262.97,1.00
4,XAUUSD,buy,low,2604.74184,2656.83668,2024-03-22T05:20:00.000Z,2024-03-22T22:25:00.000Z,2578.69442,2656.83668,0.17,885.61,1025,520.95,2.00
2,XAUUSD,sell,low,2651.97811,2678.49789,2024-03-21T01:25:00.000Z,2024-03-23T09:40:00.000Z,2678.49789,2598.93855,0.19,-503.88,3375,-265.20,1.00
6,XAUUSD,sell,low,2673.57605,2700.31181,2024-03-23T09:45:00.000Z,2024-03-25T00:25:00.000Z,2700.31181,2620.10453,0.18,-481.24,2320,-267.36,1.00
7,XAUUSD,sell,low,2697.45917,2643.50999,2024-03-25T00:40:00.000Z,2024-03-26T01:00:00.000Z,2724.43376,2643.50999,0.17,917.14,1460,539.49,2.00
5,XAUUSD,buy,low,2657.44673,2630.87226,2024-03-22T22:30:00.000Z,2024-03-26T01:40:00.000Z,2630.87226,2710.59566,0.19,-504.91,4510,-265.74,1.00
9,XAUUSD,buy,low,2626.66853,2600.40185,2024-03-26T02:05:00.000Z,2024-03-26T09:00:00.000Z,2600.40185,2679.20190,0.18,-472.80,415,-262.67,1.00
8,XAUUSD,sell,low,2645.55872,2592.64755,2024-03-26T01:05:00.000Z,2024-03-26T09:35:00.000Z,2672.01431,2592.64755,0.19,1005.31,510,529.11,2.00
10,XAUUSD,buy,low,2602.55866,2576.53308,2024-03-26T09:15:00.000Z,2024-03-26T15:50:00.000Z,2576.53308,2654.60984,0.17,-442.43,395,-260.26,1.00
12,XAUUSD,buy,low,2579.88823,2554.08934,2024-03-26T16:10:00.000Z,2024-03-26T22:40:00.000Z,2554.08934,2631.48599,0.18,-464.38,390,-257.99,1.00
