ticket,symbol,direction,strategy,entryPrice,exitPrice,entryTime,exitTime,sl,tp,volume,profit,durationMinutes,pips,riskReward
1,XAUUSD,buy,low,2674.38171,2647.63789,2024-05-01T03:50:00.000Z,2024-05-01T07:50:00.000Z,2647.63789,2741.24125,0.19,-508.13,240,-267.44,1.00
3,XAUUSD,buy,low,2655.45883,2628.90424,2024-05-01T05:20:00.000Z,2024-05-01T18:30:00.000Z,2628.90424,2721.84530,0.19,-504.54,790,-265.55,1.00
5,XAUUSD,sell,low,2640.81319,2667.22132,2024-05-01T14:50:00.000Z,2024-05-01T20:15:00.000Z,2667.22132,2574.79286,0.18,-475.35,325,-264.08,1.00
2,XAUUSD,buy,low,2655.28408,2628.73124,2024-05-01T05:15:00.000Z,2024-05-02T07:55:00.000Z,2628.73124,2721.66619,0.19,-504.50,1600,-265.53,1.00
8,XAUUSD,sell,low,2625.56604,2651.82170,2024-05-02T08:10:00.000Z,2024-05-02T14:10:00.000Z,2651.82170,2559.92689,0.15,-393.83,360,-262.56,1.00
6,XAUUSD,sell,low,2631.04706,2657.35753,2024-05-02T07:50:00.000Z,2024-05-02T14:45:00.000Z,2657.35753,2565.27089,0.16,-420.97,415,-263.10,1.00
7,XAUUSD,sell,low,2631.49272,2657.80765,2024-05-02T07:55:00.000Z,2024-05-02T14:45:00.000Z,2657.80765,2565.70540,0.15,-394.72,410,-263.15,1.00
4,XAUUSD,buy,low,2646.79307,2620.32514,2024-05-01T08:00:00.000Z,2024-05-02T17:40:00.000Z,2620.32514,2712.96290,0.18,-476.42,2020,-264.68,1.00
11,XAUUSD,sell,low,2631.21598,2657.52814,2024-05-02T17:20:00.000Z,2024-05-03T05:35:00.000Z,2657.52814,2565.43558,0.13,-342.06,735,-263.12,1.00
10,XAUUSD,sell,low,2633.10495,2659.43600,2024-05-02T17:15:00.000Z,2024-05-03T05:50:00.000Z,2659.43600,2567.27733,0.13,-342.30,755,-263.31,1.00
9,XAUUSD,sell,low,2633.64824,2659.98472,2024-05-02T17:10:00.000Z,2024-05-03T09:10:00.000Z,2659.98472,2567.80703,0.13,-342.37,960,-263.36,1.00
14,XAUUSD,buy,low,2654.78380,2628.23596,2024-05-03T05:40:00.000Z,2024-05-03T18:30:00.000Z,2628.23596,2721.15339,0.11,-292.03,770,-265.48,1.00
13,XAUUSD,buy,low,2627.35513,2601.08157,2024-05-02T17:50:00.000Z,2024-05-03T21:20:00.000Z,2601.08157,2693.03900,0.12,-315.28,1650,-262.74,1.00
12,XAUUSD,buy,low,2624.85059,2598.60208,2024-05-02T17:45:00.000Z,2024-05-03T21:25:00.000Z,2598.60208,2690.47185,0.12,-314.98,1660,-262.49,1.00
16,XAUUSD,sell,low,2658.02159,2591.57105,2024-05-03T09:15:00.000Z,2024-05-03T23:50:00.000Z,2684.60180,2591.57105,0.10,664.51,875,664.51,2.50
18,XAUUSD,buy,low,2611.29911,2585.18612,2024-05-03T22:40:00.000Z,2024-05-04T00:15:00.000Z,2585.18612,2676.58159,0.08,-208.90,95,-261.13,1.00
15,XAUUSD,sell,low,2647.11919,2580.94121,2024-05-03T06:30:00.000Z,2024-05-04T00:40:00.000Z,2673.59038,2580.94121,0.11,727.96,1090,661.78,2.50
19,XAUUSD,buy,low,2600.72409,2574.71685,2024-05-03T23:15:00.000Z,2024-05-04T01:30:00.000Z,2574.71685,2665.74219,0.08,-208.06,135,-260.07,1.00
20,XAUUSD,sell,low,2588.09704,2613.97801,2024-05-03T23:55:00.000Z,2024-05-04T09:50:00.000Z,2613.97801,2523.39461,0.10,-258.81,595,-258.81,1.00
22,XAUUSD,sell,low,2590.40712,2616.31120,2024-05-04T00:50:00.000Z,2024-05-04T09:50:00.000Z,2616.31120,2525.64695,0.11,-284.94,540,-259.04,1.00
24,XAUUSD,buy,low,2616.56700,2590.40133,2024-05-04T09:55:00.000Z,2024-05-05T00:00:00.000Z,2590.40133,2681.98118,0.09,-235.49,845,-261.66,1.00
21,XAUUSD,buy,low,2586.77112,2560.90341,2024-05-04T00:45:00.000Z,2024-05-05T13:25:00.000Z,2560.90341,2651.44039,0.11,-284.54,2200,-258.68,1.00
17,XAUUSD,sell,low,2625.14278,2559.51421,2024-05-03T18:35:00.000Z,2024-05-05T13:55:00.000Z,2651.39421,2559.51421,0.10,656.29,2600,656.29,2.50
23,XAUUSD,buy,low,2578.78419,2552.99635,2024-05-04T01:35:00.000Z,2024-05-05T16:05:00.000Z,2552.99635,2643.25379,0.10,-257.88,2310,-257.88,1.00
25,XAUUSD,sell,low,2591.77122,2526.97694,2024-05-05T00:45:00.000Z,2024-05-06T03:35:00.000Z,2617.68893,2526.97694,0.09,583.15,1610,647.94,2.50
26,XAUUSD,sell,low,2592.07062,2527.26885,2024-05-05T01:10:00.000Z,2024-05-06T03:35:00.000Z,2617.99132,2527.26885,0.09,583.22,1585,648.02,2.50
28,XAUUSD,buy,low,2553.16688,2527.63521,2024-05-05T16:15:00.000Z,2024-05-06T03:35:00.000Z,2527.63521,2616.99605,0.09,-229.79,680,-255.32,1.00
29,XAUUSD,buy,low,2551.05673,2525.54616,2024-05-05T16:25:00.000Z,2024-05-06T03:40:00.000Z,2525.54616,2614.83314,0.09,-229.60,675,-255.11,1.00
27,XAUUSD,sell,low,2559.92464,2495.92652,2024-05-05T15:55:00.000Z,2024-05-06T06:50:00.000Z,2585.52389,2495.92652,0.10,639.98,895,639.98,2.50
30,XAUUSD,sell,low,2514.88087,2540.02967,2024-05-06T07:55:00.000Z,2024-05-06T16:55:00.000Z,2540.02967,2452.00884,0.12,-301.79,540,-251.49,1.00
31,XAUUSD,sell,low,2513.75752,2538.89509,2024-05-06T08:00:00.000Z,2024-05-06T16:55:00.000Z,2538.89509,2450.91358,0.12,-301.65,535,-251.38,1.00
